key	key-link	dawoud-pages	notes	senses	override-type
2195	https://metremnqymi.com/crum/2195.html	687a-687b,16b			
2196	https://metremnqymi.com/crum/2196.html	688b-689a			
2197	https://metremnqymi.com/crum/2197.html	660b-661a			
2198	https://metremnqymi.com/crum/2198.html	687b			
2199	https://metremnqymi.com/crum/2199.html	5a,650a-650b			
2200	https://metremnqymi.com/crum/2200.html				
2201	https://metremnqymi.com/crum/2201.html	662a			
2202	https://metremnqymi.com/crum/2202.html	689a,695a			
2203	https://metremnqymi.com/crum/2203.html				
2204	https://metremnqymi.com/crum/2204.html	648a			
2205	https://metremnqymi.com/crum/2205.html	650b,663a			
2206	https://metremnqymi.com/crum/2206.html	677b-678a			
2207	https://metremnqymi.com/crum/2207.html	719a-719b			
2208	https://metremnqymi.com/crum/2208.html	719a			
2209	https://metremnqymi.com/crum/2209.html				
2210	https://metremnqymi.com/crum/2210.html	719b			
2211	https://metremnqymi.com/crum/2211.html				
2212	https://metremnqymi.com/crum/2212.html	667b			
2213	https://metremnqymi.com/crum/2213.html	667b			
2214	https://metremnqymi.com/crum/2214.html	667b			
2215	https://metremnqymi.com/crum/2215.html	667b			
2216	https://metremnqymi.com/crum/2216.html	678a			
2217	https://metremnqymi.com/crum/2217.html	662b-663a			
2218	https://metremnqymi.com/crum/2218.html				
2219	https://metremnqymi.com/crum/2219.html	695a,694a			
2220	https://metremnqymi.com/crum/2220.html	719b			
2221	https://metremnqymi.com/crum/2221.html	661a,690a			
2222	https://metremnqymi.com/crum/2222.html	695a			
2223	https://metremnqymi.com/crum/2223.html	663a			
2224	https://metremnqymi.com/crum/2224.html	663a			
2225	https://metremnqymi.com/crum/2225.html	689b-690a			
2226	https://metremnqymi.com/crum/2226.html	695a-695b			
2227	https://metremnqymi.com/crum/2227.html	645b			
2228	https://metremnqymi.com/crum/2228.html	651a-652a			
2229	https://metremnqymi.com/crum/2229.html	696a,695b			
2230	https://metremnqymi.com/crum/2230.html	722a			
2231	https://metremnqymi.com/crum/2231.html	652a			
2232	https://metremnqymi.com/crum/2232.html	652a			
2233	https://metremnqymi.com/crum/2233.html	728b,705a			
2234	https://metremnqymi.com/crum/2234.html	722a			
2235	https://metremnqymi.com/crum/2235.html	696a			
2236	https://metremnqymi.com/crum/2236.html		ϧⲉⲛ ⲑⲙⲏϯ ⲙ̀ⲡⲉⲥϣⲑⲉϩ ⲟⲩⲟϩ ⲡⲓⲓⲁⲣⲟ ⲥⲁⲙⲛⲁⲓ ⲛⲉⲙ ⲥⲁⲙⲛⲁⲓ ⲟⲩϣϣⲏⲛ ⲛ̀ⲧⲉ ⲡⲱⲛϧ ⲉϥⲓⲛⲓ ⲙ̀ⲡⲓⲓ̅ⲃ̅ ⲛ̀ⲟⲩⲧⲁϩ ⲉ̀ⲃⲟⲗ ⲟⲩⲁⲓ ϧⲁⲣⲁ ⲁⲃⲟⲧ ⲟⲩⲟϩ ⲛⲓϫⲱⲃⲓ ⲛ̀ⲧⲉ ⲡⲓϣϣⲏⲛ ⲉⲩⲉⲣⲫⲁϧⲣⲓ ⲛ̀ⲛⲉⲛⲃⲁⲗ ⲛ̀ⲛⲓⲉⲑⲛⲟⲥ (Ap 22:2)		
2237	https://metremnqymi.com/crum/2237.html	669a			
2238	https://metremnqymi.com/crum/2238.html	636b			
2239	https://metremnqymi.com/crum/2239.html	233a,722a			
2240	https://metremnqymi.com/crum/2240.html	722a,696a			
2241	https://metremnqymi.com/crum/2241.html				
2242	https://metremnqymi.com/crum/2242.html	715a			
2243	https://metremnqymi.com/crum/2243.html	706b			
2244	https://metremnqymi.com/crum/2244.html	706b			
2245	https://metremnqymi.com/crum/2245.html	643a			
2246	https://metremnqymi.com/crum/2246.html				
2247	https://metremnqymi.com/crum/2247.html	512b,634b			
2248	https://metremnqymi.com/crum/2248.html	707a			
2249	https://metremnqymi.com/crum/2249.html	707b			
2250	https://metremnqymi.com/crum/2250.html	722b,696b			
2251	https://metremnqymi.com/crum/2251.html	9b,663b,707b			
2252	https://metremnqymi.com/crum/2252.html	722b			
2253	https://metremnqymi.com/crum/2253.html	708a-708b			
2254	https://metremnqymi.com/crum/2254.html	708a			
2255	https://metremnqymi.com/crum/2255.html	708a			
2256	https://metremnqymi.com/crum/2256.html	663b			
2257	https://metremnqymi.com/crum/2257.html	722b-723a,696b			
2258	https://metremnqymi.com/crum/2258.html	708a			
2259	https://metremnqymi.com/crum/2259.html				
2260	https://metremnqymi.com/crum/2260.html				
2261	https://metremnqymi.com/crum/2261.html	663b			
2262	https://metremnqymi.com/crum/2262.html	707b-708a			
2263	https://metremnqymi.com/crum/2263.html	707b			
2264	https://metremnqymi.com/crum/2264.html	723a,696b			
2265	https://metremnqymi.com/crum/2265.html	709b-710a			
2266	https://metremnqymi.com/crum/2266.html				
2267	https://metremnqymi.com/crum/2267.html	696b			
2268	https://metremnqymi.com/crum/2268.html	643b-644a			
2269	https://metremnqymi.com/crum/2269.html	708b			
2270	https://metremnqymi.com/crum/2270.html	709a			
2271	https://metremnqymi.com/crum/2271.html	708b-709a			
2272	https://metremnqymi.com/crum/2272.html	664a			
2273	https://metremnqymi.com/crum/2273.html	709b			
2274	https://metremnqymi.com/crum/2274.html	635a			
2275	https://metremnqymi.com/crum/2275.html	697b			
2276	https://metremnqymi.com/crum/2276.html	652b			
2277	https://metremnqymi.com/crum/2277.html	710a			
2278	https://metremnqymi.com/crum/2278.html	642b-643a			
2279	https://metremnqymi.com/crum/2279.html				
2280	https://metremnqymi.com/crum/2280.html	723a-723b			
2281	https://metremnqymi.com/crum/2281.html	723b-724a			
2282	https://metremnqymi.com/crum/2282.html	723b,726b,703b			
2283	https://metremnqymi.com/crum/2283.html				
2284	https://metremnqymi.com/crum/2284.html	44a			
2285	https://metremnqymi.com/crum/2285.html				
2286	https://metremnqymi.com/crum/2286.html	697b			
2287	https://metremnqymi.com/crum/2287.html	698a			
2288	https://metremnqymi.com/crum/2288.html				
2289	https://metremnqymi.com/crum/2289.html	636a			
2290	https://metremnqymi.com/crum/2290.html	673a-673b,671b			
2291	https://metremnqymi.com/crum/2291.html	698a			
2292	https://metremnqymi.com/crum/2292.html	639a-639b			
2293	https://metremnqymi.com/crum/2293.html	692b-693a,692a			
2294	https://metremnqymi.com/crum/2294.html	715a,693a			
2295	https://metremnqymi.com/crum/2295.html	705a			
2296	https://metremnqymi.com/crum/2296.html	698a			
2297	https://metremnqymi.com/crum/2297.html	728a			
2298	https://metremnqymi.com/crum/2298.html	728b			
2299	https://metremnqymi.com/crum/2299.html	728a-728b			
2300	https://metremnqymi.com/crum/2300.html	710a			
2301	https://metremnqymi.com/crum/2301.html	636b			
2302	https://metremnqymi.com/crum/2302.html	710a			
2303	https://metremnqymi.com/crum/2303.html	711a,673b			
2304	https://metremnqymi.com/crum/2304.html				
2305	https://metremnqymi.com/crum/2305.html	646a-646b			
2306	https://metremnqymi.com/crum/2306.html				
2307	https://metremnqymi.com/crum/2307.html	653b			
2308	https://metremnqymi.com/crum/2308.html				
2309	https://metremnqymi.com/crum/2309.html	710a-710b			
2310	https://metremnqymi.com/crum/2310.html	710b			
2311	https://metremnqymi.com/crum/2311.html				
2312	https://metremnqymi.com/crum/2312.html	710b			
2313	https://metremnqymi.com/crum/2313.html	699a			
2314	https://metremnqymi.com/crum/2314.html	710a			
2315	https://metremnqymi.com/crum/2315.html	460a			
2316	https://metremnqymi.com/crum/2316.html	648a			
2317	https://metremnqymi.com/crum/2317.html	668a-668b			
2318	https://metremnqymi.com/crum/2318.html	651a			
2319	https://metremnqymi.com/crum/2319.html	678b-681a			
2320	https://metremnqymi.com/crum/2320.html	700b-703a			
2321	https://metremnqymi.com/crum/2321.html	703a			
2322	https://metremnqymi.com/crum/2322.html	262b-263a			
2323	https://metremnqymi.com/crum/2323.html				
2324	https://metremnqymi.com/crum/2324.html	699a			
2325	https://metremnqymi.com/crum/2325.html	699a-699b			
2326	https://metremnqymi.com/crum/2326.html	696a			
2327	https://metremnqymi.com/crum/2327.html				
2328	https://metremnqymi.com/crum/2328.html				
2329	https://metremnqymi.com/crum/2329.html	721a-721b,696a			
2330	https://metremnqymi.com/crum/2330.html	285a			
2331	https://metremnqymi.com/crum/2331.html	14a,654a			
2332	https://metremnqymi.com/crum/2332.html				
2333	https://metremnqymi.com/crum/2333.html	726b-727a			
2334	https://metremnqymi.com/crum/2334.html	654a			
2335	https://metremnqymi.com/crum/2335.html				
2336	https://metremnqymi.com/crum/2336.html	703b			
2337	https://metremnqymi.com/crum/2337.html	15b,654a,648a			
2338	https://metremnqymi.com/crum/2338.html	728b			
2339	https://metremnqymi.com/crum/2339.html	727a			
2340	https://metremnqymi.com/crum/2340.html	664a			
2341	https://metremnqymi.com/crum/2341.html	646b			
2342	https://metremnqymi.com/crum/2342.html				
2343	https://metremnqymi.com/crum/2343.html	727b			
2344	https://metremnqymi.com/crum/2344.html	727b,703b,672a			
2345	https://metremnqymi.com/crum/2345.html	727b			
2346	https://metremnqymi.com/crum/2346.html				
2347	https://metremnqymi.com/crum/2347.html	728b			
2348	https://metremnqymi.com/crum/2348.html	728b			
2349	https://metremnqymi.com/crum/2349.html	727b,703b			
2350	https://metremnqymi.com/crum/2350.html	761a,728b,705a			
2351	https://metremnqymi.com/crum/2351.html	703b-704a			
2352	https://metremnqymi.com/crum/2352.html	654b			
2353	https://metremnqymi.com/crum/2353.html	672a			
2354	https://metremnqymi.com/crum/2354.html	17b,15a,654b			
2355	https://metremnqymi.com/crum/2355.html	734b			
2356	https://metremnqymi.com/crum/2356.html	803b,748a			
2357	https://metremnqymi.com/crum/2357.html	748a			
2358	https://metremnqymi.com/crum/2358.html	812a-812b,754b-755a			
2359	https://metremnqymi.com/crum/2359.html				
2360	https://metremnqymi.com/crum/2360.html	755a,17b			
2361	https://metremnqymi.com/crum/2361.html	17b			
2362	https://metremnqymi.com/crum/2362.html	755a-755b,755b,748a			
2363	https://metremnqymi.com/crum/2363.html	755b,51b			
2364	https://metremnqymi.com/crum/2364.html	771b-772b			
2365	https://metremnqymi.com/crum/2365.html	772b			
2366	https://metremnqymi.com/crum/2366.html	773b			
2367	https://metremnqymi.com/crum/2367.html	787a			
2368	https://metremnqymi.com/crum/2368.html	737a,734b			
2369	https://metremnqymi.com/crum/2369.html	736b-737a			
2370	https://metremnqymi.com/crum/2370.html	734b			
2371	https://metremnqymi.com/crum/2371.html	773a-773b			
2372	https://metremnqymi.com/crum/2372.html				
2373	https://metremnqymi.com/crum/2373.html	729a			
2374	https://metremnqymi.com/crum/2374.html	791b,730b			
2375	https://metremnqymi.com/crum/2375.html				
2376	https://metremnqymi.com/crum/2376.html	737b			
2377	https://metremnqymi.com/crum/2377.html	730b			
2378	https://metremnqymi.com/crum/2378.html	787a,776a			
2379	https://metremnqymi.com/crum/2379.html	752a			
2380	https://metremnqymi.com/crum/2380.html				
2381	https://metremnqymi.com/crum/2381.html	776a-776b			
2382	https://metremnqymi.com/crum/2382.html	763b,776b			
2383	https://metremnqymi.com/crum/2383.html	748a			
2384	https://metremnqymi.com/crum/2384.html	741a-742a,737b			
2385	https://metremnqymi.com/crum/2385.html	756a			
2386	https://metremnqymi.com/crum/2386.html	763b,764a,776b			
2387	https://metremnqymi.com/crum/2387.html	737b			
2388	https://metremnqymi.com/crum/2388.html	756a-756b,737b			
2389	https://metremnqymi.com/crum/2389.html	730b-731a			
2390	https://metremnqymi.com/crum/2390.html	743a			
2391	https://metremnqymi.com/crum/2391.html	756b			
2392	https://metremnqymi.com/crum/2392.html	764a			
2393	https://metremnqymi.com/crum/2393.html	777b			
2394	https://metremnqymi.com/crum/2394.html				
2395	https://metremnqymi.com/crum/2395.html	737b			
2396	https://metremnqymi.com/crum/2396.html	787b			
2397	https://metremnqymi.com/crum/2397.html	756b			
2398	https://metremnqymi.com/crum/2398.html	777b-778a			
2399	https://metremnqymi.com/crum/2399.html				
2400	https://metremnqymi.com/crum/2400.html	748a			
2401	https://metremnqymi.com/crum/2401.html	731a			
2402	https://metremnqymi.com/crum/2402.html	778a-778b,825a			
2403	https://metremnqymi.com/crum/2403.html	752a-752b			
2404	https://metremnqymi.com/crum/2404.html	756b,760a			
2405	https://metremnqymi.com/crum/2405.html	779a			
2406	https://metremnqymi.com/crum/2406.html	778b-779a,757b			
2407	https://metremnqymi.com/crum/2407.html	778b,757a			
2408	https://metremnqymi.com/crum/2408.html	757b			
2409	https://metremnqymi.com/crum/2409.html	779a			
2410	https://metremnqymi.com/crum/2410.html	759a			
2411	https://metremnqymi.com/crum/2411.html	731b			
2412	https://metremnqymi.com/crum/2412.html	738b			
2413	https://metremnqymi.com/crum/2413.html	739a,738b,752b			
2414	https://metremnqymi.com/crum/2414.html	752b			
2415	https://metremnqymi.com/crum/2415.html	748b,750a			
2416	https://metremnqymi.com/crum/2416.html	752b-753a,736a			
2417	https://metremnqymi.com/crum/2417.html	85b-86a			
2418	https://metremnqymi.com/crum/2418.html				
2419	https://metremnqymi.com/crum/2419.html	731b-732a,729a			
2420	https://metremnqymi.com/crum/2420.html	732a			
2421	https://metremnqymi.com/crum/2421.html	732a			
2422	https://metremnqymi.com/crum/2422.html	753a			
2423	https://metremnqymi.com/crum/2423.html	753a			
2424	https://metremnqymi.com/crum/2424.html	754a,743a			
2425	https://metremnqymi.com/crum/2425.html	826b-827a,781a			
2426	https://metremnqymi.com/crum/2426.html	812a,754a			
2427	https://metremnqymi.com/crum/2427.html	812a,581b,754b,740a			
2428	https://metremnqymi.com/crum/2428.html	740a			
2429	https://metremnqymi.com/crum/2429.html				
2430	https://metremnqymi.com/crum/2430.html	781a			
2431	https://metremnqymi.com/crum/2431.html	732a			
2432	https://metremnqymi.com/crum/2432.html	760a,754b			
2433	https://metremnqymi.com/crum/2433.html	761a			
2434	https://metremnqymi.com/crum/2434.html	761a			
2435	https://metremnqymi.com/crum/2435.html	732a			
2436	https://metremnqymi.com/crum/2436.html	767a			
2437	https://metremnqymi.com/crum/2437.html				
2438	https://metremnqymi.com/crum/2438.html	732a			
2439	https://metremnqymi.com/crum/2439.html	743b-744a			
2440	https://metremnqymi.com/crum/2440.html	750b			
2441	https://metremnqymi.com/crum/2441.html	782b-783a			
2442	https://metremnqymi.com/crum/2442.html	740b,783a,761b			
2443	https://metremnqymi.com/crum/2443.html	783a			
2444	https://metremnqymi.com/crum/2444.html	744a			
2445	https://metremnqymi.com/crum/2445.html	744a,750a			
2446	https://metremnqymi.com/crum/2446.html				
2447	https://metremnqymi.com/crum/2447.html	781b-782b,787b			
2448	https://metremnqymi.com/crum/2448.html	732a,783a			
2449	https://metremnqymi.com/crum/2449.html	762a			
2450	https://metremnqymi.com/crum/2450.html				
2451	https://metremnqymi.com/crum/2451.html	828b-829a,784a			
2452	https://metremnqymi.com/crum/2452.html	783a			
2453	https://metremnqymi.com/crum/2453.html	740b			
2454	https://metremnqymi.com/crum/2454.html	742b			
2455	https://metremnqymi.com/crum/2455.html	830b,785b			
2456	https://metremnqymi.com/crum/2456.html	750b,744a,741a			
2457	https://metremnqymi.com/crum/2457.html	807a,750b			
2458	https://metremnqymi.com/crum/2458.html	732b			
2459	https://metremnqymi.com/crum/2459.html	744a			
2460	https://metremnqymi.com/crum/2460.html	774a,755b			
2461	https://metremnqymi.com/crum/2461.html	785b			
2462	https://metremnqymi.com/crum/2462.html	785b			
2463	https://metremnqymi.com/crum/2463.html	732b			
2464	https://metremnqymi.com/crum/2464.html	785b			
2465	https://metremnqymi.com/crum/2465.html	768a-768b,744a			
2466	https://metremnqymi.com/crum/2466.html	732b			
2467	https://metremnqymi.com/crum/2467.html	793b,732b			
2468	https://metremnqymi.com/crum/2468.html	786b			
2469	https://metremnqymi.com/crum/2469.html				
2470	https://metremnqymi.com/crum/2470.html	781a-781b			
2471	https://metremnqymi.com/crum/2471.html				
2472	https://metremnqymi.com/crum/2472.html	761a			
2473	https://metremnqymi.com/crum/2473.html	764a,785b			
2474	https://metremnqymi.com/crum/2474.html	815b,816a,761a			
2475	https://metremnqymi.com/crum/2475.html	766b			
2476	https://metremnqymi.com/crum/2476.html	770b			
2477	https://metremnqymi.com/crum/2477.html	732b			
2478	https://metremnqymi.com/crum/2478.html	732b			
2479	https://metremnqymi.com/crum/2479.html	733a			
2480	https://metremnqymi.com/crum/2480.html				
2481	https://metremnqymi.com/crum/2481.html	744b,733a			
2482	https://metremnqymi.com/crum/2482.html	751a			
2483	https://metremnqymi.com/crum/2483.html	766a,742a			
2484	https://metremnqymi.com/crum/2484.html	788b,766a-766b			
2485	https://metremnqymi.com/crum/2485.html	788b			
2486	https://metremnqymi.com/crum/2486.html	819b,766b			
2487	https://metremnqymi.com/crum/2487.html				
2488	https://metremnqymi.com/crum/2488.html	751a			
2489	https://metremnqymi.com/crum/2489.html	819b,788b			
2490	https://metremnqymi.com/crum/2490.html	788b-789a,799a			
2491	https://metremnqymi.com/crum/2491.html	766b,819a			
2492	https://metremnqymi.com/crum/2492.html				
2493	https://metremnqymi.com/crum/2493.html	733a			
2494	https://metremnqymi.com/crum/2494.html	789a			
2495	https://metremnqymi.com/crum/2495.html				
2496	https://metremnqymi.com/crum/2496.html	733b,729a			
2497	https://metremnqymi.com/crum/2497.html				
