id	super_id	orthstring	pos_string	de	en	fr	etym_string	ascii_orth	search_string	oref_string	greek_id	ents	entry_xml_id	lemma_form_id
3539	1461	"Subst. m.
ⲛⲉϩ ⲛⲥⲓⲙ~S^^CF8957
"	N	1@CS4014|~~~Rettichöl;;;CD 334a; CED 152; KoptHWb 185; ChLCS 48a	1@CS4014|~~~radish oil;;;CD 334a; CED 152; KoptHWb 185; ChLCS 48a	1@CS4014|~~~huile de radis;;;CD 334a; CED 152; KoptHWb 185; ChLCS 48a		MEc MRIL	"
ⲛⲉϩ ⲛⲥⲓⲙ~S^^CF8957
"	ⲛⲉϩ ⲛⲥⲓⲙ			C3527	CF8956
3540	1462	"Vb.
ⲥⲱⲙ~S^^CF8959
"	V	1@CS4015|~~~bezwingen, (Tiere) zähmen;;;CD 334b; CED 152; KoptHWb 186, 538; ChLCS 48a |||2@CS4016|~~~kneten, pressen, (zer)stampfen;;;CD 334b; CED 152; KoptHWb 186, 538; ChLCS 48a	1@CS4015|~~~subdue, tame;;;CD 334b; CED 152; KoptHWb 186, 538; ChLCS 48a |||2@CS4016|~~~press, pound;;;CD 334b; CED 152; KoptHWb 186, 538; ChLCS 48a	1@CS4015|~~~soumettre, maîtriser, apprivoiser;;;CD 334b; CED 152; KoptHWb 186, 538; ChLCS 48a |||2@CS4016|~~~pétrir, broyer, presser;;;CD 334b; CED 152; KoptHWb 186, 538; ChLCS 48a		RXL	"
ⲥⲱⲙ~S^^CF8959
"	ⲥⲱⲙ			C3528	CF8958
3541	1462	"Vb.
ⲥⲱⲱⲙⲉ~S^^CF8961
"	V	1@CS4017|~~~glätten, polieren, schleifen;;;CD 334b; KoptHWb 186; ChLCS 48a	1@CS4017|~~~rub, polish;;;CD 334b; KoptHWb 186; ChLCS 48a	1@CS4017|~~~polir, aiguiser;;;CD 334b; KoptHWb 186; ChLCS 48a		RXXLE	"
ⲥⲱⲱⲙⲉ~S^^CF8961
"	ⲥⲱⲱⲙⲉ			C3529	CF8960
3542	1463	"Subst. f.
ⲥⲁⲙⲃⲉϩⲓ~B^^CF8963
"	N	1@CS4018|~~~Hoden;;;CD 336b; KoptHWb 186; DELC 188	1@CS4018|~~~testicles;;;CD 336b; KoptHWb 186; DELC 188	1@CS4018|~~~testicules;;;CD 336b; KoptHWb 186; DELC 188		RALBEcI	"
ⲥⲁⲙⲃⲉϩⲓ~B^^CF8963
"	ⲥⲁⲙⲃⲉϩⲓ			C3530	CF8962
3543	1464	"Vb.
ⲥⲙⲙⲉ~S^^CF8965
"	V	1@CS4019|~~~sich an jmd. wenden, jmd. anrufen (ⲛ- der Person, an die man sich wendet);;;CD 336b; CED 152-153; KoptHWb 186; DELC 189; ChLCS 48a	1@CS4019|~~~appeal, make application (ⲛ- of person, to whom);;;CD 336b; CED 152-153; KoptHWb 186; DELC 189; ChLCS 48a	1@CS4019|~~~s'adresser à qn. (ⲛ-);;;CD 336b; CED 152-153; KoptHWb 186; DELC 189; ChLCS 48a	cf. #ⲥⲙⲏ# Stimme, Ruf 	RLLE	"
ⲥⲙⲙⲉ~S^^CF8965
"	ⲥⲙⲙⲉ			C3531	CF8964
3544	1464	"Vb. ⲉ-
ⲥⲙⲙⲉ (ⲉ-)~S^^CF8967
"	V	1@CS4020|~~~jmd. anklagen, anzeigen;;;CD 336b; KoptHWb 186; DELC 189; ChLCS 48a	1@CS4020|~~~appeal against, accuse;;;CD 336b; KoptHWb 186; DELC 189; ChLCS 48a	1@CS4020|~~~accuser, attaquer qn.;;;CD 336b; KoptHWb 186; DELC 189; ChLCS 48a		RLLE E	"
ⲥⲙⲙⲉ ⲉ~S^^CF8967
"	ⲥⲙⲙⲉ ⲉ			C3532	CF8966
3545	1464	"Subst. m.
ⲥⲙⲙⲉ~S^^CF8969
"	N	1@CS4021|~~~Gesuch, Anzeige, Anklage;;;CD 337a; KoptHWb 186; ChLCS 48a	1@CS4021|~~~petition, accusation;;;CD 337a; KoptHWb 186; ChLCS 48a	1@CS4021|~~~pétition, accusation;;;CD 337a; KoptHWb 186; ChLCS 48a		RLLE	"
ⲥⲙⲙⲉ~S^^CF8969
"	ⲥⲙⲙⲉ			C3533	CF8968
3546	1464	"Subst. m.
ⲁⲛⲥⲙⲙⲉ~S^^CF8971
"	N	1@CS4022|~~~Vorschrift, Gebot, Satzung;;;CD 337a; CED 10; KoptHWb 186; DELC 13	1@CS4022|~~~ordinance;;;CD 337a; CED 10; KoptHWb 186; DELC 13	1@CS4022|~~~règlement, disposition;;;CD 337a; CED 10; KoptHWb 186; DELC 13		AMRLLE	"
ⲁⲛⲥⲙⲙⲉ~S^^CF8971
"	ⲁⲛⲥⲙⲙⲉ			C3534	CF8970
3547	1464	"Subst. m.
ⲣⲉϥⲥⲉⲙⲓ~B^^CF8973
"	N	1@CS4023|~~~Anwalt, Ankläger;;;CD 337a	1@CS4023|~~~advocate, accuser;;;CD 337a	1@CS4023|~~~avocat, accusateur;;;CD 337a		QEZRELI	"
ⲣⲉϥⲥⲉⲙⲓ~B^^CF8973
"	ⲣⲉϥⲥⲉⲙⲓ			C3535	CF8972
3548	1464	"Subst. f.
ϭⲓⲛⲥⲙⲙⲉ~S^^CF8975
"	N	1@CS4024|~~~Anklage;;;CD 337a; ChLCS 48a	1@CS4024|~~~accusation;;;CD 337a; ChLCS 48a	1@CS4024|~~~accusation;;;CD 337a; ChLCS 48a		eIMRLLE	"
ϭⲓⲛⲥⲙⲙⲉ~S^^CF8975
"	ϭⲓⲛⲥⲙⲙⲉ			C3536	CF8974
3549	1465	"Vb.
ⲥⲙⲓⲛⲉ~S^^CF8977
"	V	1@CS4025|~~~aufgestellt, festgesetzt, richtig (auf)gestellt werden;;;CD 337ab; ChLCS 48a |||2@CS4026|~~~befestigen, aufstellen, festsetzen, errichten, richtig (auf)stellen;;;CD 337b; CED 153; KoptHWb 186; DELC 189; ChLCS 48a |||3@CS4027|~~~verfassen, schreiben (Buch);;;CD 337b-338a; KoptHWb 186; ChLCS 48a |||4@CS4028|~~~ausstatten, bezahlen (ein Buch, meistens im Kolophon);;;CD 338a |||5@CS4029|~~~ausstellen (Urkunden);;;CD 338a; KoptHWb 186 |||6@CS4030|~~~erbauen, errichten (Gebäude etc.);;;CD 338a	1@CS4025|~~~be established, set right, in order;;;CD 337ab; ChLCS 48a |||2@CS4026|~~~establish, construct, set right;;;CD 337b; CED 153; KoptHWb 186; DELC 189; ChLCS 48a |||3@CS4027|~~~compose, write (book);;;CD 337b-338a; KoptHWb 186; ChLCS 48a |||4@CS4028|~~~provide, pay for (book, mostly in colophons);;;CD 338a |||5@CS4029|~~~draw up deed;;;CD 338a; KoptHWb 186 |||6@CS4030|~~~set up, construct (building etc.);;;CD 338a	1@CS4025|~~~être établi, préparé, ordonné, dans son bon sens;;;CD 337ab; ChLCS 48a |||2@CS4026|~~~établir, disposer, fixer, préparer, ordonner, instaurer;;;CD 337b; CED 153; KoptHWb 186; DELC 189; ChLCS 48a |||3@CS4027|~~~composer, écrire (livre);;;CD 337b-338a; KoptHWb 186; ChLCS 48a |||4@CS4028|~~~fournir, payer (un livre, en colophons);;;CD 338a |||5@CS4029|~~~établir, délivrer (un document);;;CD 338a; KoptHWb 186 |||6@CS4030|~~~construire, élever, ériger (bâtiment etc.);;;CD 338a	cf. #ⲙⲟⲩⲛ# bleiben 	RLIME	"
ⲥⲙⲓⲛⲉ~S^^CF8977
"	ⲥⲙⲓⲛⲉ			C3537	CF8976
3550	1465	"Vb.
ⲥⲙⲛⲧⲟⲟⲧ⸗ ⲙⲛ-~S^^CF8979
"	V	1@CS4031|~~~per Handschlag vereinbaren, übereinkommen;;;CD 338a; KoptHWb 186; ChLCS 48a	1@CS4031|~~~lay hand with, agree with;;;CD 338a; KoptHWb 186; ChLCS 48a	1@CS4031|~~~tendre la main, être d'accord, se concerter, s'entendre avec;;;CD 338a; KoptHWb 186; ChLCS 48a		RLMSOOS LM	"
ⲥⲙⲛⲧⲟⲟⲧ ⲙⲛ~S^^CF8979
"	ⲥⲙⲛ ⲧⲟⲟⲧ ⲙⲛ			C3538	CF8978
3551	1465	"Subst. m.
ⲥⲙⲓⲛⲉ~S^^CF8981
"	N	1@CS4032|~~~Festsetzung, Ordnung, Bestätigung, Übereinkunft, Zusammensetzen, Ausstattung, Schmuck, Ruhe;;;CD 339a, XXI; KoptHWb 186; ChLCS 48a	1@CS4032|~~~confirmation, agreement, putting together, adornment, repose, tranquillity;;;CD 339a, XXI; KoptHWb 186; ChLCS 48a	1@CS4032|~~~établissement, stabilité, convention, arrangement, décoration, repos, tranquillité;;;CD 339a, XXI; KoptHWb 186; ChLCS 48a		RLIME	"
ⲥⲙⲓⲛⲉ~S^^CF8981
"	ⲥⲙⲓⲛⲉ			C3539	CF8980
3552	1465	"Adj.
ⲁⲧⲥⲉⲙⲛⲓ~B^^CF8983
"	N	1@CS4033|~~~instabil;;;CD 339a	1@CS4033|~~~unstable;;;CD 339a	1@CS4033|~~~instable;;;CD 339a		ASRELMI	"
ⲁⲧⲥⲉⲙⲛⲓ~B^^CF8983
"	ⲁⲧⲥⲉⲙⲛⲓ			C3540	CF8982
3553	1465	"Subst. f.
ⲙⲉⲧⲁⲧⲥⲉⲙⲛⲓ~B^^CF8985
"	N	1@CS4034|~~~Instabilität;;;CD 339a	1@CS4034|~~~instablility;;;CD 339a	1@CS4034|~~~instabilité;;;CD 339a		LESASRELMI	"
ⲙⲉⲧⲁⲧⲥⲉⲙⲛⲓ~B^^CF8985
"	ⲙⲉⲧⲁⲧⲥⲉⲙⲛⲓ			C3541	CF8984
3554	1465	"Subst. m.
ⲣⲉϥⲥⲙⲓⲛⲉ~S^^CF8987
"	N	1@CS4035|~~~Einrichter, Vorbereiter;;;CD 339a	1@CS4035|~~~one who sets up, prepares;;;CD 339a	1@CS4035|~~~celui qui établit, prépare;;;CD 339a		QEZRLIME	"
ⲣⲉϥⲥⲙⲓⲛⲉ~S^^CF8987
"	ⲣⲉϥⲥⲙⲓⲛⲉ			C3542	CF8986
3555	1465	"Subst. f.
ϭⲓⲛⲥⲙⲓⲛⲉ~S^^CF8989
"	N	1@CS4036|~~~Einrichtung, Aufstellung, Ausstellung;;;CD 339a	1@CS4036|~~~setting up, depositing;;;CD 339a	1@CS4036|~~~arrangement, dépôt;;;CD 339a		eIMRLIME	"
ϭⲓⲛⲥⲙⲓⲛⲉ~S^^CF8989
"	ϭⲓⲛⲥⲙⲓⲛⲉ			C3543	CF8988
3556	1466	"Subst. f.
ⲥⲙⲟⲩⲛⲉ~S^^CF8991
"	N	1@CS4037|~~~Nilgans (Chenalopex aegyptiaca);;;CD 339a; CED 153; KoptHWb 187; DELC 189; ChLCS 48a	1@CS4037|~~~Nile goose;;;CD 339a; CED 153; KoptHWb 187; DELC 189; ChLCS 48a	1@CS4037|~~~l'oie du Nile;;;CD 339a; CED 153; KoptHWb 187; DELC 189; ChLCS 48a		RLOTME	"
ⲥⲙⲟⲩⲛⲉ~S^^CF8991
"	ⲥⲙⲟⲩⲛⲉ			C3544	CF8990
3557	1467	"Subst. f.
ⲥⲟⲩⲙⲁⲛⲓ~B^^CF8993
"	N	1@CS4038|~~~Geschlechtsteile;;;CD 339a; KoptHWb 187	1@CS4038|~~~sexual organs, parts;;;CD 339a; KoptHWb 187	1@CS4038|~~~sexe;;;CD 339a; KoptHWb 187		ROTLAMI	"
ⲥⲟⲩⲙⲁⲛⲓ~B^^CF8993
"	ⲥⲟⲩⲙⲁⲛⲓ			C3545	CF8992
3558	1468	"Subst. f.
ⲥⲁⲙⲛⲧ~S^^CF8995
"	N	1@CS4039|~~~Wasserbehälter, Tank, Zisterne, Sammelbecken;;;CD 339b; KoptHWb 187, 538; ChLCS 48a	1@CS4039|~~~pool, tank, cistern;;;CD 339b; KoptHWb 187, 538; ChLCS 48a	1@CS4039|~~~récipient pour l'eau, citerne, réservoir, étang;;;CD 339b; KoptHWb 187, 538; ChLCS 48a		RALMS	"
ⲥⲁⲙⲛⲧ~S^^CF8995
"	ⲥⲁⲙⲛⲧ			C3546	CF8994
3559	1469	"Präp.
ⲥⲁⲙⲉⲛϩⲏ~B^^CF8997
|||Präp.
ⲥⲁⲙⲉⲛϩⲉ~B^^CF8998
"	PREP	1@CS4040|~~~hinter, nach;;;CD 117b, 640a; CED 153; KoptHWb 187; DELC 189	1@CS4040|~~~after;;;CD 117b, 640a; CED 153; KoptHWb 187; DELC 189	1@CS4040|~~~après;;;CD 117b, 640a; CED 153; KoptHWb 187; DELC 189	cf. #ⲥⲁ# Seite cf. #ϩⲉ# Rückseite 	RALEMcG	"
ⲥⲁⲙⲉⲛϩⲏ~B^^CF8997
ⲥⲁⲙⲉⲛϩⲉ~B^^CF8998
"	ⲥⲁⲙⲉⲛϩⲏ|||ⲥⲁⲙⲉⲛϩⲉ			C3547	CF8996
3560	1470	"Vb.
ⲥⲁⲙⲣ⸗~S^^CF9000
"	V	1@CS4041|~~~Bedeutung unbekannt;;;CD 339b	1@CS4041|~~~meaning unknown;;;CD 339b	1@CS4041|~~~sens inconnu;;;CD 339b		RALQ	"
ⲥⲁⲙⲣ~S^^CF9000
"	ⲥⲁⲙⲣ			C3548	CF8999
3561	1471	"Subst. m.
ⲥⲙⲟⲩⲣ~B^^CF9002
"	N	1@CS4042|~~~Schnurrbart;;;CD 339b; KoptHWb 187	1@CS4042|~~~moustache;;;CD 339b; KoptHWb 187	1@CS4042|~~~moustache;;;CD 339b; KoptHWb 187		RLOTQ	"
ⲥⲙⲟⲩⲣ~B^^CF9002
"	ⲥⲙⲟⲩⲣ			C3549	CF9001
3562	1472	"Subst. pl.
ⲥⲙⲁⲥ~S^^CF9004
"	N	1@CS4043|~~~Bedeutung unbekannt (ein Marmorobjekt);;;CD 339b	1@CS4043|~~~meaning unknown (a marble object);;;CD 339b	1@CS4043|~~~sens inconnu (un objet de marbre);;;CD 339b		RLAR	"
ⲥⲙⲁⲥ~S^^CF9004
"	ⲥⲙⲁⲥ			C3550	CF9003
3563	1473	"Vb.
ⲥⲟⲙⲥ~S^^CF9006
"	V	1@CS4044|~~~blicken, ansehen, betrachten;;;CD 339b; CDC 55a; KoptHWb 187; ChLCS 48a	1@CS4044|~~~look, behold, consider;;;CD 339b; CDC 55a; KoptHWb 187; ChLCS 48a	1@CS4044|~~~regarder, aviser, considérer;;;CD 339b; CDC 55a; KoptHWb 187; ChLCS 48a		ROLR	"
ⲥⲟⲙⲥ~S^^CF9006
"	ⲥⲟⲙⲥ			C3551	CF9005
3564	1473	"Vb. ⲉⲃⲟⲗ
ⲥⲟⲙⲥ (ⲉⲃⲟⲗ)~B^^CF9008
|||Vb. ⲉⲃⲟⲗ
ⲥⲟⲙⲥ (ⲉⲃⲟⲗ)~F^^CF9009
"	V	1@CS4045|~~~ausblicken, erwarten;;;CD 340a; KoptHWb 187	1@CS4045|~~~look forth, expect;;;CD 340a; KoptHWb 187	1@CS4045|~~~attendre;;;CD 340a; KoptHWb 187		ROLR EBOK	"
ⲥⲟⲙⲥ ⲉⲃⲟⲗ~B^^CF9008
ⲥⲟⲙⲥ ⲉⲃⲟⲗ~F^^CF9009
"	ⲥⲟⲙⲥ ⲉⲃⲟⲗ|||ⲥⲟⲙⲥ ⲉⲃⲟⲗ			C3552	CF9007
3565	1473	"Subst. m.
ⲥⲟⲙⲥ~B^^CF9011
"	N	1@CS4046|~~~Blicken, Blick;;;CD 340b; ChLCS 48a	1@CS4046|~~~looking;;;CD 340b; ChLCS 48a	1@CS4046|~~~regard;;;CD 340b; ChLCS 48a		ROLR	"
ⲥⲟⲙⲥ~B^^CF9011
"	ⲥⲟⲙⲥ			C3553	CF9010
3566	1473	"Subst. f.
ϫⲓⲛⲥⲟⲙⲥ~B^^CF9013
"	N	1@CS4047|~~~Blicken, Blick;;;CD 340b	1@CS4047|~~~looking, look;;;CD 340b	1@CS4047|~~~regard;;;CD 340b		dIMROLR	"
ϫⲓⲛⲥⲟⲙⲥ~B^^CF9013
"	ϫⲓⲛⲥⲟⲙⲥ			C3554	CF9012
3567	1473	"Subst. m.
ϫⲓⲛⲥⲟⲙⲥ~B^^CF9015
"	N	1@CS4048|~~~Blicken, Blick;;;CD 340b	1@CS4048|~~~looking, look;;;CD 340b	1@CS4048|~~~regard;;;CD 340b		dIMROLR	"
ϫⲓⲛⲥⲟⲙⲥ~B^^CF9015
"	ϫⲓⲛⲥⲟⲙⲥ			C3555	CF9014
3568	1474	"Subst. m.
ⲥⲓⲙⲥⲓⲙ~S^^CF9017
"	N	1@CS4049|~~~Sesam;;;CD 340b; CED 153; KoptHWb 187; DELC 189; ChLCS 48a	1@CS4049|~~~sesame;;;CD 340b; CED 153; KoptHWb 187; DELC 189; ChLCS 48a	1@CS4049|~~~sésame;;;CD 340b; CED 153; KoptHWb 187; DELC 189; ChLCS 48a	semitisches Lehnwortsyn. #ⲟⲕⲉ# Sesam 	RILRIL	"
ⲥⲓⲙⲥⲓⲙ~S^^CF9017
"	ⲥⲓⲙⲥⲓⲙ			C3556	CF9016
3569	1475	"Subst. f.
ⲥⲙⲟⲧ~S^^CF9019
"	N	1@CS4050|~~~Gestalt, Form, Art und Weise, Aussehen, Merkmal, Muster, Beispiel;;;CD 340b-341ab; CED 153; KoptHWb 187, 538; DELC 189; ChLCS 48a	1@CS4050|~~~form, character, likeness, pattern;;;CD 340b-341ab; CED 153; KoptHWb 187, 538; DELC 189; ChLCS 48a	1@CS4050|~~~forme, aspect, apparence, figure, dehors, simulacre, modèle, exemple;;;CD 340b-341ab; CED 153; KoptHWb 187, 538; DELC 189; ChLCS 48a		RLOS	"
ⲥⲙⲟⲧ~S^^CF9019
"	ⲥⲙⲟⲧ			C3557	CF9018
3570	1475	"Subst. m.
ⲥⲙⲟⲧ~S^^CF9021
"	N	1@CS4051|~~~Gestalt, Form, Art und Weise, Aussehen, Merkmal, Muster, Beispiel;;;CD 340b-341ab; CED 153; KoptHWb 187, 538; DELC 189; ChLCS 48a	1@CS4051|~~~form, character, likeness, pattern;;;CD 340b-341ab; CED 153; KoptHWb 187, 538; DELC 189; ChLCS 48a	1@CS4051|~~~forme, aspect, apparence, figure, dehors, simulacre, modèle, exemple;;;CD 340b-341ab; CED 153; KoptHWb 187, 538; DELC 189; ChLCS 48a		RLOS	"
ⲥⲙⲟⲧ~S^^CF9021
"	ⲥⲙⲟⲧ			C3558	CF9020
3571	1475	"Adj.
ⲁⲧⲥⲙⲟⲧ~S^^CF9023
"	N	1@CS4052|~~~form-, gestaltlos;;;CD 341b; ChLCS 48b	1@CS4052|~~~without form;;;CD 341b; ChLCS 48b	1@CS4052|~~~informe, sans forme;;;CD 341b; ChLCS 48b		ASRLOS	"
ⲁⲧⲥⲙⲟⲧ~S^^CF9023
"	ⲁⲧⲥⲙⲟⲧ			C3559	CF9022
3572	1475	"Vb. Kompositverb
ⲉⲓⲣⲉ ⲛⲥⲙⲟⲧ~S^^CF9025
"	V	1@CS4053|~~~aussehen, sein wie, gleichen, ein Muster bilden;;;CD 341b-342a; KoptHWb 187; ChLCS 48a	1@CS4053|~~~have appearance, be like, be pattern;;;CD 341b-342a; KoptHWb 187; ChLCS 48a	1@CS4053|~~~devenir, être semblable à, avoir l'apparence de;;;CD 341b-342a; KoptHWb 187; ChLCS 48a	cf. #ⲉⲓⲣⲉ# machen, tun 	EIQE MRLOS	"
ⲉⲓⲣⲉ ⲛⲥⲙⲟⲧ~S^^CF9025
"	ⲉⲓⲣⲉ ⲛⲥⲙⲟⲧ			C3560	CF9024
3573	1475	"Vb. Kompositverb
ϯⲥⲙⲟⲧ~S^^CF9027
"	V	1@CS4054|~~~eine Form geben, gestalten, formen;;;CD 342a; KoptHWb 187; ChLCS 48b	1@CS4054|~~~give form;;;CD 342a; KoptHWb 187; ChLCS 48b	1@CS4054|~~~donner forme;;;CD 342a; KoptHWb 187; ChLCS 48b	cf. #ϯ# geben, zahlen, verkaufen 	SIRLOS	"
ϯⲥⲙⲟⲧ~S^^CF9027
"	ϯⲥⲙⲟⲧ			C3561	CF9026
3574	1475	"Vb. Kompositverb
ϫⲓⲥⲙⲟⲧ~S^^CF9029
"	V	1@CS4055|~~~werden, sein wie, ähnlich sein, werden, Gestalt annehmen;;;CD 342a; KoptHWb 187; ChLCS 48b	1@CS4055|~~~become, be like;;;CD 342a; KoptHWb 187; ChLCS 48b	1@CS4055|~~~devenir, être comme, prendre forme;;;CD 342a; KoptHWb 187; ChLCS 48b	cf. #ϫⲓ# nehmen, erhalten 	dIRLOS	"
ϫⲓⲥⲙⲟⲧ~S^^CF9029
"	ϫⲓⲥⲙⲟⲧ			C3562	CF9028
3575	1476	"Subst. m.
ⲥⲁⲙⲓⲧ~S^^CF9031
"	N	1@CS4056|~~~feines Mehl;;;CD 340b; CED 153; KoptHWb 187, 538; DELC 189; ChLCS 48b	1@CS4056|~~~fine flour;;;CD 340b; CED 153; KoptHWb 187, 538; DELC 189; ChLCS 48b	1@CS4056|~~~fleur de farine, farine fine;;;CD 340b; CED 153; KoptHWb 187, 538; DELC 189; ChLCS 48b	semitisches Lehnwort (?)	RALIS	"
ⲥⲁⲙⲓⲧ~S^^CF9031
"	ⲥⲁⲙⲓⲧ			C3563	CF9030
3576	1477	"Vb.
ⲥⲱⲙⲧ~S^^CF31683
|||Vb.
ⲥⲱⲙⲛⲧ~S^^CF31682
"	V	1@CS4057|~~~sich (er)strecken, hinziehen, warten;;;CD 340b; KoptHWb 187, 538; ChLCS 48b |||2@CS4058|~~~spannen, (aus)strecken, binden;;;CD 340b; KoptHWb 187; ChLCS 48b	1@CS4057|~~~be stretched, wait;;;CD 340b; KoptHWb 187, 538; ChLCS 48b |||2@CS4058|~~~stretch, bind;;;CD 340b; KoptHWb 187; ChLCS 48b	1@CS4057|~~~s'étendre, attendre;;;CD 340b; KoptHWb 187, 538; ChLCS 48b |||2@CS4058|~~~étendre, lier à;;;CD 340b; KoptHWb 187; ChLCS 48b	cf. #ⲥⲱⲛⲧ# gründen, festsetzen 	RXLS	"
ⲥⲱⲙⲧ~S^^CF31683
ⲥⲱⲙⲛⲧ~S^^CF31682
"	ⲥⲱⲙⲧ|||ⲥⲱⲙⲛⲧ			C3564	CF9032
3577	1477	"Subst. m.
ⲥⲟⲛⲧϥ~S^^CF9035
"	N	1@CS4059|~~~Strecken, Streckung (als Folter);;;CD 340b; KoptHWb 187; ChLCS 48b	1@CS4059|~~~stretching (torture);;;CD 340b; KoptHWb 187; ChLCS 48b	1@CS4059|~~~étirement (torture);;;CD 340b; KoptHWb 187; ChLCS 48b		ROMSZ	"
ⲥⲟⲛⲧϥ~S^^CF9035
"	ⲥⲟⲛⲧϥ			C3565	CF9034
3578	1478	"Subst. m. pl. Dual
ⲥⲙⲁⲩ~S^^CF9037
"	N	1@CS4060|~~~Schläfen;;;CD 342a; CED 154; KoptHWb 187; DELC 190; ChLCS 48b |||2@CS4061|~~~Augenlider;;;CD 342a; CED 154; KoptHWb 187; DELC 190; ChLCS 48b	1@CS4060|~~~temples (tempora);;;CD 342a; CED 154; KoptHWb 187; DELC 190; ChLCS 48b |||2@CS4061|~~~eyelids;;;CD 342a; CED 154; KoptHWb 187; DELC 190; ChLCS 48b	1@CS4060|~~~tempes;;;CD 342a; CED 154; KoptHWb 187; DELC 190; ChLCS 48b |||2@CS4061|~~~paupières;;;CD 342a; CED 154; KoptHWb 187; DELC 190; ChLCS 48b		RLAT	"
ⲥⲙⲁⲩ~S^^CF9037
"	ⲥⲙⲁⲩ			C3566	CF9036
3579	1479	"Subst. m.
ⲥⲙⲁϩ~S^^CF9039
"	N	1@CS4062|~~~Büschel, Bund (Früchte, Blumen, Trauben);;;CD 342a; CED 154; KoptHWb 188; DELC 189; ChLCS 48b	1@CS4062|~~~bunch (of fruit, flowers, grapes);;;CD 342a; CED 154; KoptHWb 188; DELC 189; ChLCS 48b	1@CS4062|~~~gerbe (fleurs), grappe (raisin), régime (dattes);;;CD 342a; CED 154; KoptHWb 188; DELC 189; ChLCS 48b		RLAc	"
ⲥⲙⲁϩ~S^^CF9039
"	ⲥⲙⲁϩ			C3567	CF9038
3580	1480	"Subst. m.
ⲥⲙⲉϩ~B^^CF9041
"	N	1@CS4063|~~~Kraut, Gras;;;CD 342a; KoptHWb 188	1@CS4063|~~~herb;;;CD 342a; KoptHWb 188	1@CS4063|~~~herbe;;;CD 342a; KoptHWb 188		RLEc	"
ⲥⲙⲉϩ~B^^CF9041
"	ⲥⲙⲉϩ			C3568	CF9040
3581	1481	"Subst. m.
ⲥⲟⲙϩ~S^^CF9043
"	N	1@CS4064|~~~Achse (als Teil eines Wagens);;;CD 342a; KoptHWb 188; ChLCS 48b	1@CS4064|~~~axle;;;CD 342a; KoptHWb 188; ChLCS 48b	1@CS4064|~~~essieu, axe;;;CD 342a; KoptHWb 188; ChLCS 48b		ROLc	"
ⲥⲟⲙϩ~S^^CF9043
"	ⲥⲟⲙϩ			C3569	CF9042
3582	1482	"Vb.
ⲥⲉⲙϩⲉⲙ~S^^CF9045
"	V	1@CS4065|~~~Bedeutung unbekannt (verwüsten?);;;CD 342a	1@CS4065|~~~meaning unknown (devastate?);;;CD 342a	1@CS4065|~~~sens inconnu (dévaster?);;;CD 342a		RELcEL	"
ⲥⲉⲙϩⲉⲙ~S^^CF9045
"	ⲥⲉⲙϩⲉⲙ			C3570	CF9044
3583	1483	"Subst.
ⲥⲁⲙⲁϩⲏⲣ~S^^CF9047
"	N	1@CS4066|~~~Fenchel, Spinat;;;CD 342ab; CED 154; KoptHWb 188; DELC 189-190; ChLCS 48b	1@CS4066|~~~fennel, spinach;;;CD 342ab; CED 154; KoptHWb 188; DELC 189-190; ChLCS 48b	1@CS4066|~~~fenouil, épinard;;;CD 342ab; CED 154; KoptHWb 188; DELC 189-190; ChLCS 48b	cf. #ϣⲁⲙⲁⲣ# Fenchel 	RALAcGQ	"
ⲥⲁⲙⲁϩⲏⲣ~S^^CF9047
"	ⲥⲁⲙⲁϩⲏⲣ			C3571	CF9046
3584	1484	"Subst.
ⲥⲙⲓϫ~S^^CF9049
"	N	1@CS4067|~~~Bedeutung unbekannt (unter Metallgeräten genannt);;;CD 342b; ChLCS 48b	1@CS4067|~~~meaning unknown (among metal utensils);;;CD 342b; ChLCS 48b	1@CS4067|~~~sens inconnu (ustensile de métal?);;;CD 342b; ChLCS 48b		RLId	"
ⲥⲙⲓϫ~S^^CF9049
"	ⲥⲙⲓϫ			C3572	CF9048
3585	1485	"Subst. m.
ⲥⲏⲛⲉ~S^^CF9051
"	N	1@CS4068|~~~Kasten (als Getreidemaß), Behälter;;;CD 343b; CED 155; KoptHWb 188; DELC 190; ChLCS 48b |||2@CS4069|~~~Lager, Ansammlung;;;CD 343b; KoptHWb 188; DELC 190; ChLCS 48b	1@CS4068|~~~granary, bin;;;CD 343b; CED 155; KoptHWb 188; DELC 190; ChLCS 48b |||2@CS4069|~~~heap, collection;;;CD 343b; KoptHWb 188; DELC 190; ChLCS 48b	1@CS4068|~~~grenier, coffre, contenant;;;CD 343b; CED 155; KoptHWb 188; DELC 190; ChLCS 48b |||2@CS4069|~~~tas, réserve, accumulation;;;CD 343b; KoptHWb 188; DELC 190; ChLCS 48b		RGME	"
ⲥⲏⲛⲉ~S^^CF9051
"	ⲥⲏⲛⲉ			C3573	CF9050
