ερλιτανευιν,,,,,,,,,,,accept,,,,
λιτανια,,,,,,,,,,,accept,,,,
ϩρα,,,,,,,,,,,accept,,,,
ϭαυ,,,,,,,,,,,accept,,,,
ϣεπ,,,,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,,,,يقبل ، يوافق,,accept,,,,
ςεϣεπ,,,,,,,,,مقبول,,accepted,,,,
μετϣινι,,,,اسم,مؤنث,,,,مسئولية,,responsibility,,,,
ϣεπ `μμετϣινι,,,,,,,,,يقبل المسئولية,,accept responsibility,,,,
ϣεπ ςοϩι,,,,,,,,,يقبل اللوم,,accept blame,,,,
ςοϩι,,,,,,,,,يلوم,,blame,,,,
μετ`ϣϣεπ,,,,اسم,مؤنث,,,,إمكانية القبول ـ القبولية ، المقبولية,,acceptability,,,,
ϣηπ,,,,,,,,,مقبول,,acceptable,,,,
ϣωπ,,,,,,,,,مقبول,,Acceptable,,,,
πετ`ϣϣωπ,,,,اسم,,,,,يمكن قبوله,,acceptable,,,,
ϫινϣωπ,,,,اسم,مذكر,,,,قبول,,acceptance,,,,
ςεϣωπ,,,,,,,,,مقبول,,accepted,,,,
ϫινϣωπ,,,,,,,,,قبول,,accepting,,,,
ϭισαϫι,,,,,,,,,,,Accept word,,,,
ερϧουν,,,,فعل,,,,,يدخل,,access,,,,
μετερϧουν,,,,اسم,مؤنث,,,,حق الدخول,,access,,,,
βατος,,,,,,,,,يمكن الوصول إليه,,Accessible,,,,
πετ`ϣϧουν,,,,,,,,,يمكن الوصول إليه,,accessible,,,,
ϫιν`ϣϧουν,,,,,,,,,إمكانية دخوله ، إمكانية الوصول إليه,,accessibility,,,,
`ϣφηρ `μβοτε,,,,,,,,,شريك في الجريمة,,accessory,,,,
πεττουϩο,,,,,,,,,ملحق ، إكسسوار ، إضافي,,accessory,,,,
βοτε,,,,اسم,مذكر,,,,جريمة,,crime,,,,
ερβοτε,,,,فعل,,,,,يجرم,,commit a crime,,,,
ρεϥερβοτε,,,,اسم,مذكر,,,,مجرم,,criminal,,,,
παθος,,,,,,,,,,,accident,,,,
πετϩει,,,,اسم,مذكر,,,,حادثة,,accident,,,,
ϧεν ου πετϩει,,,,ظرف,,,,,بالصدفة ، مصادفة,,By accident,,,,
ρικι `μπετϩει,,,,,,,,,معرض للحوادث,,accident-prone,,,,
`μπετϩει,,,,صفة,,,,,بالصدفة ، مصادفة,,accidental,,,,
`μπετϩει,,,,ظرف,,,,,بالصدفة ، مصادفة,,accidentally,,,,
ωϣϩως,,,,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,,,,يشيد ، يهتف ,,acclaim,,,,
ςεωϣϩως,,,,صفة,,,,,مشاد به ، مشهود له,,acclaimed,,,,
ερθουμα,,,,فعل,,,,,يتأقلم,,acclimate,,,,
ϫινερθουμα,,,,اسم,مذكر,,,,تأقلم,,acclimatization,,,,
ερθουμα,,,,فعل,,,,,يتأقلم,,acclimatize,,,,
ερϧαϧ,,,,فعل,,,,,يمنح وسام ، يقلد وسام ، يمدح,,accolade,,,,
τομε,,,,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,,,,يتسع ل ، ملائم ل,,accommodate,,,,
ϫιντομε,,,,اسم,مذكر,,,,ملائمة,,accommodating,,,,
ϫινερηι,,,,اسم,مذكر,,,,إقامة,,accommodation,,,,
ϯαϩο,,,,فعل,,,,,يستضيف,,to be hospitable,,,,
ϫινϯαϩο,,,,اسم,مذكر,,,,حسن الضيافة,,hospitality,,,,
ρεϥερϩεμι `νϫινερηι νεμ ϫινϯαϩο,,,,,,,,,مدير الإقامة والضيافة,,Accommodation and Hospitality Manager,,,,
μετϣεμϣι,,,,اسم,مؤنث,,,,خدمة,,service,,,,
ρεϥερϩεμι `μμετϣεμϣι `νϫινερηι ,,,,,,,,,مدير خدمة الإقامة,,Accommodation service manager,,,,
ερλελε,,,,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,,,,يسيح,,to make a tour,,,,
ϫινλελε,,,,اسم,مذكر,,,,سياحة,,touring,,,,
μετλελε,,,,اسم,مؤنث,,,,سياحة,,tourism,,,,
ρεϥλελε,,,,اسم,مذكر,,,,سائح,,tourist,,,,
ϫινερϩωλ,,,,اسم,مذكر,,,,سفر,,travel,,,,
ρεϥωϣιναυ,,,,اسم,مذكر,,,,مشرف,,supervisor,,,,
ρεϥωϣιναυ `νϫινερϩωλ νεμ μετλελε νεμ να μετϣεμϣι,,,,,,,,,مشرف سفر وسياحة والخدمات المتعلقة,,"Accommodation, travel, tourism and related services supervisor",,,,
ερεμτον,,,,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,,,,يعتاد على ، يرتاح ، يستريح,,accommodate,,,,
ερςωτ,,,,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,,,,يعتاد على,,get used to,,,,
πετςωτ,,,,اسم,مذكر,,,,عادة,,habit,,,,
ϫινϯτοτϥ,,,,اسم,مذكر,,,,معين ، مساعد ,,accommodating,,,,
ερϧενϩητ,,,,فعل,,,,,يصل إلى اتفاق,,Reach an accommodation,,,,
ερϧενϩητ,,,,فعل,,,,,يتفق,,accord,,,,
ερϧενϩητ,,,,فعل,,,,,يتفق,,agree,,,,
ερ`ϣφηρ,,,,فعل,,,,,يرافق,,accompany,,,,
ςεερ`ϣφηρ,,,,,,,,,مرافق,,accompanied,,,,
ςαμουςικον,,,,,,,,,موسيقي,,accompanist,,,,
τφο,,,,,,,,,,,accompany,,,,
τϩφο,,,,,,,,,,,accompany,,,,
τϩφο,,,,,,,,,,,accompany,,,,
τϩφο,,,,,,,,,,,accompany,,,,
ρεϥερβοτενεμ,,,,,,,,,شريك في الجريمة,,accomplice,,,,
θαννο,,,,,,,,,,,accomplish,,,,
ερϫεκ,,,,فعل,,,,,ينجز ، يكمل ,,accomplish,,,,
ςεερϫεκ,,,,,,,,,منجز ، مكمل,,accomplished,,,,
κατϩητ,,,,صفة,,,,,ماهر,,accomplished,,,,
ϫινερϫεκ,,,,,,,,,إنجاز,,accomplishment,,,,
ερϧαϩητ,,,,,,,,,يوافق,,accord,,,,
μετϣωϣ,,,,,,,,,مطابقة,,accordance,,,,
`μμετϣωϣ ϧεν,,,,,,,,,طبقا ل,,In accordance with,,,,
`ν ϫινϣωϣ ε,,,,,,,,,طبقا ل,,according,,,,
ε,,,,,,,,,طبقا,,according to,,,,
`νϫινϣωϣ,,,,,,,,,وفقا لذلك,,accordingly,,,,
ερο,,,,,,,,,,,according to ,,,,
ερω,,,,,,,,,,,according to ,,,,
κατασαρξ,,,,,,,,,,,According to the flesh relatives ,,,,
ευαγγελικος,,,,,,,,,,,According to the Gospel,,,,
καταφρηϯ,,,,,,,,,,,According to the manner,,,,
ακκορδιον,,,,,,,,,أوكورديون,,accordion,,,,
ερϧωντ,,,,,,,,,يدنو من ، يقترب من,,accost,,,,
ςεερϧωντ,,,,,,,,,دان من ، مقترب,,accosted,,,,
μαϩατ,,,,اسم,مذكر,,,,حساب,,account,,,,
Μαϩατ `μβεβι,,,,اسم,مذكر,,,,حساب جاري,,Current account,,,,
μαϯϩατ,,,,اسم,مذكر,,,,بنك,,Bank,,,,
μαϩατ `μμαϯϩατ,,,,اسم,مذكر,,,,حساب بنك,,Bank account,,,,
ουων μαϩατ,,,,فعل,,,,,يفتح حساب,,open account,,,,
ςεϣ,,,,اسم,مذكر,,,,دفتر  ,,book,,,,
ςεϣ `μβαϯ,,,,اسم,مذكر,,,,دفتر شيكات,,cheque book,,,,
βαϯ,,,,اسم,مذكر,,,,شيك,,cheque,,,,
βαϩατ,,,,اسم,مذكر,,,,ورقة نقدية,,banknote,,,,
μαϩατ `ναρεϩ,,,,اسم,مذكر,,,,حساب توفير,,saving account,,,,
Χαιϯ βαϩατ,,,,اسم,مذكر,,,,ماكينة سحب ألي,,ATM,,,,
ϣοβα,,,,اسم,مذكر,,,,ورقة  ,,paper,,,,
μενηπι,,,,اسم,مذكر,,,,كشف حساب,,bank statement,,,,
μενο,,,,اسم,مذكر,,,,قائمة طعام,,menu,,,,
ερμαϯϩατ `ϩρηικαπ,,,,فعل,,,,,يقوم بعمليات بنكية على الانترنت,,online banking,,,,
`μμαϯϩατ,,,,صفة,,,,,بنكي,,banking,,,,
`ϩρηικαπ,,,,ظرف,,,,,متصل بالانترنت,,online  ,,,,
ερμαϯϩατ,,,,فعل,,,,,يقوم بعمليات بنكية,,make banking,,,,
μαϩατ `ϩρηικαπ,,,,اسم,مذكر,,,,حساب بنكي على الانترنت,,online account,,,,
μαϩατ `ν`ϣφηρ,,,,اسم,مذكر,,,,حساب بنكي مشترك,,joint account,,,,
μαϩατ `μβαϯ,,,,اسم,مذكر,,,,حساب شيكات بنكي,,checking account,,,,
ϭινμευι,,,,فعل,,,,,يعتبر ، يأخذ في الأعتبار,,consider,,,,
ϭι `μμϩατ,,,,فعل,,,,,يأخذ في الاعتبار,,take into account,,,,
`ϩρηι `μμϩατ,,,,ظرف,,,,,على الحساب,,on account,,,,
ϣωϣ `μμϩατ,,,,فعل,,,,,يسوي حساب,,settle account,,,,
ϫινϯμενηπι,,,,اسم,مذكر,,,,المسئولية عن الأفعال,,accountability,,,,
`νϯμενηπι,,,,صفة,,,,,يعطي حساب عن ،أن يكون الشخص مسئول عن,,accountable,,,,
ϯμενηπι,,,,فعل,,,,,يعطي حساب عن ، يكون مسئول عن,,Be accountable,,,,
ρεϥϥιωπ,reffiwp,reffiwp,reffiwp,اسم,مذكر,,,,محاسب,,Accountant,,,,
ϫινϥιωπ,,,,اسم,مذكر,,,,محاسبة,,accounting,,,,
ρεϥαρεϩςεϣ,,,,اسم,مذكر,,,,محاسب ، ماسك دفاتر الحسابات,,bookkeeper,,,,
Σαιεβ `νϫινϥιωπ νεμ ρεϥαρεϩςεϣ,,,,اسم,مذكر,,,,فني محاسبة وماسك دفاتر الحسابات,,Accounting technicians and bookkeepers,,,,
θωταμαϩι,,,,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,,,,يعتمد ، يوافق,,accredit,,,,
ϫινθωταμαϩι,,,,اسم,مذكر,,,,اعتماد ، موافقة رسمية,,accreditation,,,,
`νςεθωταμαϩι,,,,صفة,,,,,معتمد,,accredited,,,,
ϫινμαϩ,,,,اسم,مذكر,,,,تراكم ، تزايد ,,accretion,,,,
ϫινμαϩ `νεμι,,,,اسم,,,,,تراكم المعرفة,,accretion of knowledge,,,,
ερμαϩ,,,,فعل,,,,,  يزداد ، يتراكم,,accrue,,,,
`αφηουὶ,eɑpʰiːoːwì,`aphyoui,àphyouì,اسم,جمع,ραν,νι,Χμ,رؤوس,,Accubita,,,,
ϣωρ,,,,فعل,,,,,يتراكم,,accumulate,,,,
ϫινϣωρ,,,,اسم,مذكر,,,,تراكم ، تزايد ,,accumulation,,,,
ερϯϩητ,,,,فعل,,,,,يكون دقيق,,be accurate,,,,
ϫινϯϩητ,,,,اسم,مذكر,,,,دقة,,accuracy,,,,
`νϫινϯϩητ,,,,صفة,,,,,دقيق,,accurate,,,,
ϧεν ου ϫινϯϩητ,,,,ظرف,,,,,بدقة,,accurately,,,,
καταγορια,,,,,,,,,,,Accusation,,,,
μετρεϥϯϣθουιτ,,,,,,,,,,,Accusation,,,,
μετϣθουιτ,,,,,,,,,,,Accusation,,,,
`ϣθουιτ,,,,اسم,مذكر,,,,اتهام ، تهمة,,Accusation,,,,
`νϫινϯϩο,,,,صفة,,,,,مباشر,,direct,,,,
`νϫινϯϩο,,,,صفة,,,,,مباشرة,,directly,,,,
Ϧεν ου ϫινϯϩο,,,,صفة,,,,,مباشرة,,directly,,,,
ϫινϯϩο,,,,اسم,مذكر,,,,مستقيم,,straight,,,,
πετϫεκ,,,,اسم,مذكر,,,,مفعول ، مكمل,,complement,,,,
πετϫεκ `νϫινϯϩο,,,,اسم,مذكر,,,,مفعول مباشر,,accusative,,,,
εναγε,enɑge,enaje,enage,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,ρα,`ν ,ελ,يجادل,,accuse,,,,
ενεγε,enege,eneje,enege,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,ρα,`ν ,ελ,يجادل,,accuse,,,,
ενιγε,enige,enije,enige,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,ρα,`ν ,ελ,يجادل,,accuse,,,,
ηνεγε,,,,,,,,,,,accuse,,,,
ϯ`ϣθουιτ,,,,فعل,,,,,يتهم,,accuse,,,,
`νςεϯ`ϣθουιτ,,,,صفة,,,,,متهم,,accused,,,,
πετςεϯ`ϣθουιτ,,,,اسم,مذكر,,,,المتهم,,The accused,,,,
ρεϥσεμι,,,,,,,,,,,accuser,,,,
ρεϥϯ`ϣθουιτ,,,,اسم,مذكر,,,,الذي يقوم بالاتهام ، المدعي,,accuser,,,,
ϫινϯ`ϣθουιτ,,,,اسم,مذكر,,,,اتهام  ,,accusing,,,,
κοτρα,,,,فعل,,,,,يعتاد على,,accustom,,,,
καϩ,,,,,,,,,,,accustomed,,,,
κεϩ,,,,,,,,,,,accustomed,,,,
κωϩ,,,,,,,,,,,accustomed,,,,
`νςεκοτρα,,,,,,,,,معتاد على,,accustomed,,,,
βα,,,,اسم,مذكر,,,,بطاقة ، كارد,,card,,,,
βαμηινι,,,,اسم,مذكر,,,,ورقة  لعب ، ورقة كوتشينة,,ace,,,,
βαϫιουαι,,,,اسم,مؤنث,,,,ضربة أولى ، في التنس والفولي بول,,ace,,,,
νανεςωτεπ,,,,صفة,,,,,جيد جدا,,ace,,,,
ερνανε,,,,فعل,,,,,يحرز نتائج جيدة,,ace,,,,
`ν`τϫαιοναϣτ,,,,صفة,,,,,نقد لاذع,,acerbic,,,,
,,,,,,,,,,,A certainer,,,,
νιμ,,,,,,,,,,,A certain person or thing,,,,
αςετιλιν,,,,اسم,مذكر,,,,استيلين,,acetylene,,,,
,,,,,,,,,,,acetylierte,,,,
,,,,,,,,,,,Achatina Fulica,,,,
,,,,,,,,,,,Achatinoidea,,,,
`μκαϩ`νϭωλκ,,,,اسم,مذكر,,,,ألم مستمر,,ache,,,,
`μκαϩ`ναφε,,,,اسم,مذكر,,,,صداع,,headache,,,,
`μκαϩ`νςοι,,,,اسم,مذكر,,,,ألم في الظهر,,backache,,,,
`μκαϩ`νναϫϩι,,,,اسم,مذكر,,,,ألم في الاسنان,,toothache,,,,
`μ`μκαϩ,,,,صفة,,,,,مؤلم,,achy,,,,
ερ`ϩνε,,,,فعل,,,,,يود فعل شيء,,ache,,,,
`μπετ`ϣϫωκ,,,,صفة,,,,,يمكن إنجازه,,achievable,,,,
ϫωκνανε,,,,فعل,,,,,ينجز ، يكمل ,,achieve,,,,
`νςεωκνανε,,,,صفة,,,,,منجز ، مكمل,,achieved,,,,
πετϫωκνανε,,,,اسم,مذكر,,,,إنجاز,,achievement,,,,
ρεϥϫωκνανε,,,,اسم,مذكر,,,,منجز ، صاحب إنجاز,,achiever,,,,
ϫινϫωκνανε,,,,اسم,مذكر,,,,إنجاز,,achieving,,,,
πετεϩμοϫ,,,,اسم,مذكر,,,,حمض,,acid,,,,
`μπετεϩμοϫ,,,,صفة,,,,,حمضي,,acidic,,,,
μετεϩμοϫ,,,,اسم,مؤنث,,,,حامضية,,acidity,,,,
μουϩωου,,,,اسم,مذكر,,,,مطر,,rain,,,,
μουϩωου `μπετεϩμοϫ,,,,,,,,,مطر حمضي,,acidic rain,,,,
,,,,,,,,,,,Acinonyx Jubatus,,,,
ερεμι,,,,فعل,,,,,يعترف ، يقر,,acknowledge,,,,
`νςεερεμι,,,,صفة,,,,,معترف به ، مقر به,,acknowledged,,,,
ϫινερεμι,,,,اسم,مذكر,,,,أعتراف ب ، إقرار ب,,acknowledging,,,,
μετερεμι,,,,اسم,مؤنث,,,,أعتراف ب ، إقرار ب,,acknowledgment,,,,
αγμη,,,,,,,ϯ,ελ,بثر,,acne,n,,,
θοιϣαρ,,,,اسم,مؤنث,,,,حب الشباب,,acne,,,,
περ,,,,اسم,مذكر,,,,شقة,,apartment,,,,
λουκοϫι,,,,,,,,,,,A coin solidus,,,,
κορου,,,,,,,,,,,A coin probably less than a carat,,,,
,,,,,,,,,,,acompaignier,,,,
ϩομτ βαροτ,,,,,,,,,,,Acompositemetal,,,,
σντε,,,,,,,,,,,Aconditionofthefigearlyfig,,,,
μϣιρ,,,,,,,,,,,aCopticmonth,,,,
βαλανος,bɑlɑnos,balanos,balanos,اسم,مؤنث ,ραν,ϯ ,ελ,بلوطة,,Acorn,,,,
ναϥρινκοερκες,,,,اسم,مذكر,,,,بذرة البلوط,,acorn,,,,
καλαμοαρωματικος,,,,,,,,,,,acoruscalamus,,,,
`ν`ςμηι,,,,صفة,,,,,صوتي,,acoustic,,,,
`ςμηινρι,,,,اسم,مذكر,,,,صوتي,,acoustics,,,,
σωουν,,,,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,,,,يطلع ، يعرف,,acquaint,,,,
ρεμνσωουν,,,,اسم,,,,,معرفة,,acquaintance,,,,
`νςεςωουν,,,,صفة,,,,,شخص يعرف عن شخص ، معتاد على شخص,,acquainted,,,,
ϭνεϫω,,,,فعل,,,,,يذعن ، يرضخ,,acquiesce,,,,
μετϭνεϫω,,,,اسم,,,,,إذعان ، رضوخ,,acquiescence,,,,
ϫφηουτ,,,,,,,,,,,acquire,,,,
μαϯ,,,,,,,,,يستحوذ ، يشتري,,acquire,,,,
`νςεμαϯ,,,,,,,,,مستحوذ ، مشترى,,Acquired,,,,
ϫφεϩηου,,,,,,,,,,,Acquire gain,,,,
ϫινμαϯ,,,,اسم,مذكر,,,,استحواذ,,acquisition,,,,
μετςωιτ,,,,اسم,مؤنث,,,,سمعة,,reputation,,,,
μαϯ `μμετςωιτ,,,,فعل,,,,,يكتسب سمعة,,acquire reputation,,,,
ερατβοτε,,,,فعل,,,,,يبريء,,acquit,,,,
μετερατβοτε,,,,اسم,مؤنث,,,,تبرئة,,acquittal,,,,
ϫινερατβοτε,,,,اسم,مؤنث,,,,تبرئة,,acquitting,,,,
ακερ,,,,اسم,مذكر,,,,أكر ، مساحة من الأرض تعادل 4047 متر مربع,,acre,,,,
`ςθοιβων,,,,اسم,مذكر,,,,رائحة كريهة,,acrid,,,,
`νϫωϥ,,,,صفة,,,,,لاذع ، حاد,,acrimonious,,,,
ϩητ`νϫωϥ,,,,اسم,مذكر,,,,حدة,,acrimony,,,,
μοϣιντηβ,,,,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,,,,يعمل حركات بهلوانية ، يلعب أكروبات,,Make acrobat,,,,
ρεϥμοϣιντηβ,,,,اسم,مذكر,,,,بهلوان ، شخص يقوم بحركات بهلوانية ، شخص سعمل أكروبات,,acrobat,,,,
μετμοϣιντηβ,,,,اسم,مؤنث,,,,حركات بهلوانية ، أكروبات,,acrobatics,,,,
ϣημραν,,,,اسم,مذكر,,,,اسم مختصر,,acronym,,,,
σινιωου,,,,,,,,,,,across,,,,
`νϫινιορ,,,,ظرف,,,,,عبر,,across,,,,
ακριλικ,,,,اسم,مذكر,,,,أكريليك,,acrylic,,,,
αι,ɑi,ai,ai,فعل,صيغة ضميرية يأتي بعدها ضمير مفعول ,ρα,Εϥ + ρα ,Χμ,يبلغ ، للحساب والثمن,,act,v,,,
αρι,ɑri,ari,ari,فعل,أمر,ρα,ρα - ϩων - أمر,Χμ,أعمل,,act,,,,
αριουι,ɑrioːwì,arioui,ariouì,فعل,أمر,ρα,ρα - ϩων - أمر,Χμ,اجعل,,act,,,,
αριτ,ɑrit,arit,arit,فعل,أمر,ρα,ρα - ϩων - أمر,Χμ,اجعل,,act,,,,
ερ,,,,,,,,,,,act,,,,
ερχρασθε,,,,,,,,,,,act,,,,
ιρι,,,,,,,,,,,act,,,,
οι,,,,,,,,,,,act,,,,
πραξις,,,,,,,,,,,act,,,,
ρα,,,,,,,,,,,act,,,,
ϫινσϧαι,,,,,,,,,,,Act,,,,
ϫινϣωπι,,,,,,,,,,,Act,,,,
,,,,,,,,,,,act,,,,
ερεςμοτ,eresmot,eresmot,eresmot,فعل,,,,,يمثل,,act ,,,,
απολαυιν,ɑpolɑvin,apolauin,apolavin,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,ρα,`ν ,ελ,يتلذذ,,Act of enjoying,,,,
απολαυςις,ɑpolɑvsis,apolausis,apolavsis,اسم,مؤنث,ραν,ϯ,ελ,استمتاع وقتي,,Act of enjoying,,,,
αναχωριν,,,,,,,,,تقاعد,,Act of retirement,,,,
θμεσιε,,,,,,,,,,,Act as midwife,,,,
θμεσιο,,,,,,,,,,,Act as mid wife,,,,
ϫινερεςμοτ,gineresmot,gineresmot,gineresmot,اسم,مذكر,,,,تمثيل,,acting,,,,
ενεργεια,energeiɑ,enerjeia,energeia,اسم,مؤنث,ραν,ϯ,ελ,تأثير,,action,,,,
ϫινρα,,,,اسم,مذكر,,,,فعل,,action,,,,
ερρα,,,,فعل,صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول ,,,,ينشط ، يجعل شخص يفعل شيء,,activate,,,,
ϫινρα,,,,اسم,مذكر,,,,تنشيط ، جعل شخص يفعل شيء,,activation,,,,
`νϫινρα,,,,صفة,,,,,نشط,,active,,,,
ϧεν ου ϫινρα,,,,ظرف,,,,,بطريقة نشطة,,actively,,,,
μετερρα,,,,اسم,مؤنث,,,,نشاط ، نشاط في قضية معينة,,activism,,,,
ρεϥιρι,,,,اسم,مذكر,,,,ناشط,,activist,,,,
ρεϥεραϣιρι,referaʃiri,referashiri,referashiri,اسم,مذكر,,,,ناشط سياسي,ناشط حقوقي,activist,,,,
ενεργεια,energeiɑ,enerjeia,energeia,اسم,مؤنث,ραν,ϯ,ελ,حيوية,,Activity,,,,
ενεργεια,energeiɑ,enerjeia,energeia,اسم,مؤنث,ραν,ϯ,ελ,شغل,,Activity,,,,
ενεργια,energiɑ,enerjia,energia,اسم,مؤنث,ραν,ϯ,ελ,تأثير,,Activity,,,,
μεταϣιρι,,,,اسم,مؤنث,,,,نشاط,,Activity,,,,
ϫιν,,,,,,,,,,,Act of,,,,
ϫινφωρϣ,,,,,,,,,,,Act of,,,,
ϫινϧωντ,,,,,,,,,,,Act of approaching,,,,
ϫινερρωμι,,,,,,,,,,,Act of becoming man,,,,
ευλογια,,,,,,,,,,,Act of blessing,,,,
ϫινσμου,,,,,,,,,,,Act of blessing,,,,
κετ,,,,,,,,,,,Act of building,,,,
κητ,,,,,,,,,,,Act of building,,,,
κοτ,,,,,,,,,,,Act of building,,,,
κωτ,,,,,,,,,,,Act of building,,,,
ϫινθωϩεμ,,,,,,,,,,,Act of calling,,,,
ϫινϩωβς,,,,,,,,,,,Act of covering,,,,
ϫινιρι,,,,,,,,,,,Act of doing,,,,
ϫινουωϩ,,,,,,,,,,,Act of dwelling,,,,
ϫινεραμαληϫ,,,,,,,,,,,Act of embracing,,,,
ϫινϩει,,,,,,,,,,,Act of falling,,,,
ϫινϫιμι,,,,,,,,,,,Act of finding,,,,
ϫινϯωου,,,,,,,,,,,Act of glorification,,,,
ϫιννκοτ,,,,,,,,,,,Act of lying,,,,
μετρεϥθαμιε,,,,,,,,,,,Act of making,,,,
ϫινουων,,,,,,,,,,,Act of opening,,,,
ϫινναι,,,,,,,,,,,Act of pitying,,,,
μετραναϥ,,,,,,,,,,,Act of pleasing,,,,
μετρεϥρανα,,,,,,,,,,,Act of pleasing,,,,
ϫινουωτεν,,,,,,,,,,,Act of pouring libation,,,,
ϫινϩωου,,,,,,,,,,,Act of raining,,,,
ϫινερουω,,,,,,,,,,,Act of replying,,,,
ϫινϭοϫι,,,,,,,,,,,Act of running,,,,
ϫινϧωτεβ,,,,,,,,,,,Act of slaying,,,,
ϫιννεϥτρω,,,,,,,,,,,Act of smiling,,,,
ϫινϩιουι,,,,,,,,,,,Act of smiting,,,,
ϫινϭιϯπι,,,,,,,,,,,Act of tasting,,,,
ϫινϫομϫεμ,,,,,,,,,,,Act of touching,,,,
ϫιναρεϩ,,,,,,,,,,,Act of watching,,,,
ρεϥερεςμοτ,referesmot,referesmot,referesmot,اسم,مذكر,,,,ممثل,,actor,actress,,ممثلة,
φιρινςωβι,,,,اسم,مذكر,,,,كوميديا,,comedy,,,,
`νφιρινςωβι,,,,صفة,,,,,كوميديا,,comic,,,,
