key	key_word	key_deriv	pos	word	type	en	crum
5245	900	5234	12	(S,A,B,F) ^^ HiJn-	-	upon	680a
5246	900	0	13		HEADER	With following adverb:	680a
5247	900	5246	14	(S) ^^ ebol	-	outside (/*?*/), upright	680a
5248	900	5246	15	(B) ^^ efaHou	-	stay behind	680a
5249	900	5246	16	^^ eHrai,^^ eKrai	-	down	680a
5250	900	5246	17	^^ mmau	-	there	680b
5251	900	5246	18	^^ nHoun	-	within	680b
3453	900	0	19	(B) ^^	noun	excrement /$gk: κοπρος$/	680b
3454	900	0	20	(B) iS nH.	-	urine (or ?) excrement	680b
3455	900	0	21	(S,L,B,F) ma nH.	-	seat, privy, anus /$gk: εδρα, καθεδρα, σεκρετον$/	680b
3456	900	0	22	(S) nka nH.	-	thing whereon to sit	680b
3457	900	0	23	(B) Sfhr nH.	-	(with [er]), be assessor	680b
3458	900	0	24	(S,B,F) GinH.,JinH.	-	manner of sitting, dwelling	680b
3459	900	0	25	(S) Hmais	noun male	buttocks	681a
							
2257	901	0	1	(S,B) ^^	noun male	justification /$gk: δικαιωμα$/	415b
							
5432	902	0	1		HEADER	With following preposition:	826a
5433	902	5432	2	^^ e-	-	(/*not B*/) | {qual:} liable, guilty | {tr:}	826a
5434	902	5432	3	(F) ^^ men-	-		826b
5435	902	5432	4	(S,B,F) ^^ n-	-	(dat)	826b
5436	902	5432	5	(S,L,F) ^^ nsa-	-		826b
5437	902	5432	6	(S,Sf,F) ^^ ntn-	-		826b
5438	902	5432	7	(S,B) ^^ Ha-	-		826b
5439	902	5432	8	(S,L) ^^ Hn-	-		826b
5440	902	5432	9	(S) ^^ HiJn-	-		827a
5441	902	5432	10	(S) ^^ Jin-	-	take up, start from	827a
4034	902	0	11	(S) ^^	noun	taking, draught (of fish)	827a
4035	902	0	12	(S) atG.	-	not to be taken	827a
4036	902	0	13	(S) ma nG.	-	place of taking up, beginning	827a
4037	902	0	14	(S) reFGep-	-	taker	827a
8719	902	4037	15	(S) ..reFGep.rwme *^<a href=ext Mark;2;1;17;Tnarthutn nouwHe nreFGeprwme">Ext</a>^*"	-	kidnapper /$gk: ανδραποδιστης$/	0a
4038	902	0	16	(S) GinG.	-	taking, grasping	827a
4039	902	0	17	(S) Gops	noun	capture	827a
							
3025	903	0	1	S. nHioue	-	casting-net	572a
							
626	904	0	1	Ftoou nk.	-	four-cornered /$gk: τετραγωνος$/	132a
							
4079	905	0	1	mntG.	-		835b
4080	905	0	2	r nG.,o nG.	-		835b
							
5724	909	0	1		HEADER	intr :	245b
5725	909	5724	2		HEADER	With following preposition:	245b
5726	909	5725	3	(S,B) ^^^ eJn-	-	rise against	245b
5727	909	5725	4	(S,F) ^^^ Ha-	-	arise from	245b
5728	909	5725	5	(S,B) ^^^ Hn-,^^^ Ken-	-	arise from, in	245b
5729	909	5725	6	(S,B) ^^ ebol Hn-,^^ ebol Ken-	-	awake, arise from	245b
5730	909	5724	7		HEADER	With following adverb:	245b
5731	909	5730	8	(B) ^^^ epSwi	-	rise up, awake	245b
5732	909	5730	9	(S,B,F) ^^^ eHrai,^^^ eHrhi	-	(meaning same)	245b
5733	909	0	10		HEADER	tr :	245b
5734	909	5733	11	(S) n. eHrai	-	raise up /$gk: αναφερειν$/	246a
1322	909	0	12	(B) Jinn.	noun male	awakening, arising	246a
							
5260	910	0	1		HEADER	With following preposition:	691b
5261	910	5260	2	^^ e-	-	{intr:} | {tr:}	691b
5262	910	5260	3	^^ Ka-	-		691b
5263	910	5260	4	^^ Ha-	-		691b
5264	910	5260	5	^^ eKoun-,^^ eHoun-,^^ aQoun	-	/$gk: εγγιζειν, προσαγειν$/	691b
3506	910	0	6	(B) ^^	noun male	nearness	692a
3507	910	0	7	atK.	-	unapproachable	692a
3508	910	0	8	(S) reFHntF	-		692a
3509	910	0	9	(B) JinK.	-	act of approaching	692a
							
1390	911	0	1	(S) pokF	noun male	thin sheet, plate /$gk: λεπις$/	261a
							
6179	912	0	1		HEADER	intr :	332b
6177	912	6179	2	^^^ epesht	-	slip down	333a
6178	912	6179	3	^^^ eHrai,^^^ eKrhi	-	(meaning same)	333a
1775	912	0	4	reFs.	-	one that stumbles	333a
1776	912	0	5	(B) ats.	-	not stumbling /$gk: απταιστος$/	333a
1777	912	0	6	(S,A,L,B,F) ^^	noun male	stumbling, falling /$gk: ολισθημα, υποσκελισμα$/	333a
1778	912	1777	7	(S,A,L) T s.	-	cause to stumble	333a
							
6201	913	0	1		HEADER	qual :	337a
6202	913	6201	2	(B) semnhout	-		337b
4747	913	0	3		HEADER	tr :	337b
1806	913	4747	4	(S) smn toot= mn-	-	lay hand with, agree with	338a
4740	913	0	5		HEADER	With following preposition:	338a
4741	913	4740	6	(S,A,B) ^^ e-	verb	{intr:} (dat commodi) | {tr:} set up for, against, fabricate	338a
4742	913	4740	7	(S,A,B,F) ^^ eJn-	-	set, fix upon |$ {intr:} /$gk: ιδρυεσθαι$/ |$ {tr:}	338b
4743	913	4740	8	(S,A,B) ^^ mn-,^^ nem-	-	settle with |$ {intr:} |$ {tr:} /$gk: συμφωνειν$/	338b
4744	913	4740	9	(S,A,B) ^^ n- *^dat^*	verb	{intr:}  /$gk: τιθεσθαι$/ | {intr:}  /$gk: εξισταναι, καθισταναι$/	338b
4745	913	4740	10	(B) ^^ oute-	-	set up between	338b
4746	913	4740	11	^^ Hn-,^^ Ken-	-	be established in | be settled, at rest from	338b
1807	913	0	12	(S,B) ^^	noun male	confirmation, agreement, putting together, adornment /$gk: θεσις, συνθηκη, στασις$/	339a
1808	913	0	13	(B) ats.	-	unstable /$gk: ακαταστατος$/	339a
1809	913	0	14	(B) ma ns.	-	standing-place /$gk: στασις$/	339a
1810	913	0	15	(S,B) reFs.,reFsmn-	-	one who sets up, prepares	339a
1811	913	0	16	(S,B) Gins.,Jins.	-	setting up, depositing /$gk: στησαι$/	339a
							
6959	915	0	1		HEADER	With following preposition:	493a
6960	915	6959	2	^^^ e-	-	wait upon	493a
2450	915	0	3	(S,A,F) ^^	noun male	idleness, ceasing /$gk: αργεια, αργησις, αθετησις, σχολη$/	493a
2451	915	0	4	(S) ouasFe (F) ouesoui	noun female	idleness /$gk: αργεια$/	493a
							
2991	916	0	1	(S) Hmene (B) Kamne	-	eighty /$gk: ογδοηκοντα$/	566b
							
7287	917	0	1		HEADER	With preceding prep forms advb:	550a
7288	917	7287	2	e^^	-	(motion) upward	550a
7289	917	7287	3	ebol n^^	-	from above	550a
7290	917	7287	4	sa^^	-		550a
7291	917	7287	5	sanS. n-	-		550a
7292	917	7287	6	er sa^^	-	overtop	550b
7293	917	7287	7	Hi^^	-		550b
7294	917	7287	8	Hn^^	-		550b
							
6016	918	0	1	er r.	-	have, dream a dream /$gk: ενυπνιαζειν$/	302b
6017	918	0	2	reFoueH r.	-	interpreter of dreams /$gk: εξηγ$/	302b
							
8132	919	0	1		HEADER	With following preposition:	731b
8133	919	8132	2	^^^ e-	-	bad beyond, worse than | for, to	731b
8134	919	8132	3	^^^ nHouo e-	-		731b
8135	919	8132	4	(B) ^^^ eHote-	-		731b
8136	919	8132	5	^^^ para	-		731b
3720	919	0	6	(S,A,L,B,F,O) peqoou,petHoou	-	(as nn), who, what is evil, wickedness /$gk: πονηρια$/	731b
3721	919	3720	7	(B) atp.	-	guileless, unharmed /$gk: ακακος$/	731b
3722	919	3720	8	eire mp.,r p.	-	do evil	731b
3723	919	3720	9	sa mp.	-	doer of evil /$gk: κακουργος$/	732a
							
803	920	0	1	(S) auw mn- (B) ouoH nem-	-	(B once)	170a
804	920	0	2	(B) alla nem-	-	but also	170a
805	920	0	3	(B) w nem-	-	(exclamatory), O! (or) and O!	170b
							
2457	923	0	1	(S,A,L,B,F) ^^	noun male	humility /$gk: ταπεινωσις, ηττημα$/	458a
2458	923	0	2	(B) qebie	noun	humble person	458a
2459	923	0	3	(L) atq.	-	undiminished	458a
2460	923	0	4	(L) reFq.	-	he who humbles	458a
2461	923	0	5	(B) Jinq.	-		458a
							
2121	924	0	1	(S,B,F) ^^	noun male	provision, supply /$gk: επιχορηγια$/	385b
2122	924	2121	2	(S) r s.	-	make agreement	385b
2123	924	0	3	(B) reFs.	-	manager, orderer /$gk: οικουργος, χορηγος$/	385b
2124	924	0	4	(S) oueH s. (A,B,F) ouaH s. (L) ouwH s.	verb	lay a command, bid | (as nn S,B,F), command /$gk: προσταγμα, επιταγη$/	385b
6457	924	2124	5	^^^ e- *^vbal^*	-		385b
6458	924	2124	6	^^^ etn-	-		385b
6459	924	2124	7	^^^ etre-	-		385b
6460	924	2124	8	^^^ n- *^dat^*	-		386a
2125	924	2124	9	(S) rmn..ou.	-	commander	386a
2126	924	2124	10	(B) reF..ou.	-	(sim) /$gk: προστασσων$/	386a
							
4364	926	0	1		HEADER	intr :	136b
647	926	4364	2	(S,A,B) ^^	noun male	madness /$gk: μανια$/	136b
4355	926	4364	3		HEADER	With following preposition:	136b
4356	926	4355	4	(S,B) ^^ eHoun e-,^^ eKoun e-	-	be mad toward, concerning	136b
4357	926	4355	5	(B) ^^ eJen-	-	be mad after	137a
4358	926	4355	6	(B) ^^ nem-	-	(meaning same)	137a
4359	926	4355	7	(S,B) ^^ nsa-	-	(meaning same)	137a
4360	926	4355	8	(S) ^^ ntn-	-	be mad through, made mad by	137a
4361	926	4355	9	(S) ^^ Ha-	-	(meaning same)	137a
4362	926	4355	10	(S,B) ^^ Hn-,^^ Ken-	-	(meaning same)	137a
4363	926	4355	11	(S) ^^ Hitn-	-	(meaning same)	137a
648	926	0	12	(B) reFl.	noun	madman	137a
649	926	0	13	(S) Ginl.	noun female	madness	137a
650	926	0	14	(S) labmaHt,lamaHt (B) lamaKt	adjective	belly-mad, gluttonous /$gk: γαστριμαργος$/	137a
5579	926	0	15	(B) lamaxiths,lamaKiths *^once^*	-	glutton	137a
651	926	0	16	(S) labiHime (B) laFeHimi	adjective	woman-mad, lecherous /$gk: θηλυμανης$/	137a
652	926	0	17	(S) labHh,laHe (B) laKhtF	noun	belly-mad, greedy person	137a
653	926	652	18	mntl.,metl.	-	greed, hunger	137a
654	926	652	19	(S) r l. (B) oi pl.	-	be hungry, greedy	137a
							
4659	927	0	1		HEADER	With following preposition:	279b
4660	927	4659	2	(S,A) ^^ e-	-	be turned to /$gk: μεθισταναι$/	279b
4661	927	4659	3	(S) ^^ eJn-	-	be amazed at	279b
4662	927	4659	4	(S) ^^ nsa-	-	be silly after	279b
4663	927	4659	5	(S) ^^ Hn-	-	be dazed, bemused | turn aside, about	279b
4664	927	0	6		HEADER	With following adverb:	279b
4665	927	4664	7	(S,A,F) ^^ ebol	-	(meanings as [n.]) /$gk: εξισταναι$/	279b
5905	927	4665	8		HEADER	tr :	280a
5906	927	5905	9	^^^ *^[ebol]^* e-	-	{intr:} turn away from	280a
5907	927	5905	10	^^^ *^[ebol]^* n-	-		280a
5908	927	5905	11	^^^ *^[ebol]^* Hn-	-	(as last) |$ {intr:}	280a
1479	927	0	12	(S,A) ^^	noun male	amazement /$gk: εκστασις$/	280a
1480	927	0	13	(S,F) ^^ nHht	-	be disturbed in mind, amazed /$gk: ασθενειν$/ | (as nn S), amazement	280a
5909	927	1480	14		HEADER	qual :	280a
5910	927	5909	15	^^^ *^[nHht]^* eJn-	-		280a
5911	927	5909	16	^^^ *^[nHht]^* nsa-	-		280a
1481	927	0	17	(S) paSs	noun male	landing plank	280a
							
4768	929	0	1		HEADER	With following preposition:	371b
4769	929	4768	2	(S) ^^ e-	-	{intr:} right, fitted for | {tr:} (S,A,L,B,F) |$ stretch (a thing) to |$ make fit for, direct toward	371b
4770	929	4768	3	^^ eJn-	-	stretch over	372a
4771	929	4768	4	^^ mn-	-	be right with	372a
4772	929	4768	5	^^ Sa-	-	stretch to, as for as	372a
4773	929	4768	6	^^ Hn-,^^ Ken-	-	be upright in, stretch with	372a
4774	929	0	7		HEADER	With following adverb:	372a
4775	929	4774	8	^^ ebol	-	{intr:} stretch out /$gk: εκτεινειν$/ | {tr:}  /$gk: εκτεινειν$/ | (as nn) /$gk: ευθεια$/	372a
6385	929	4775	9	^^^ *^[ebol]^* e-	-	stretch out to	372a
6386	929	4775	10	^^^ *^[ebol]^* eJn-	-		372a
6387	929	4775	11	^^^ *^[ebol]^* HiJn-	-		372a
4776	929	4774	12	^^ epSwi	-	stretch upward	372a
4777	929	4774	13	^^ eHoun,^^ eKoun	-	stretch in to, forward	372a
6388	929	4777	14	^^^ *^[eK., eHoun]^* e-	-		372a
2042	929	0	15	(S,A,B,F) ^^	noun male	uprightness /$gk: ευθεια, κατορθωσις$/	372a
6389	929	2042	16	Hnous.,Kenous.	-	(advervial), uprightly, forthwith /$gk: ορθως$/	372b
2043	929	0	17	(S,F) ps.	-	forthswith, just now /$gk: επ ευθειαν$/	372b
2044	929	0	18	(B) mets.	-	rectification, (astrologer's reckoning table)	372b
2045	929	0	19	(B) reFs.	-	straightener	372b
2046	929	0	20	(S,B) Gins.,Jins.	-	uprightness, establishment	372b
							
1841	930	0	1	(B) oi ns.	-	be robber	344b
1842	930	0	2	(S) ma ns.	-	place of robbers /$gk: πειρατηριον$/	344b
1843	930	0	3	(B) metsinwoui	-	robber's trade	344b
							
6255	931	0	1		HEADER	qual :	348b
6256	931	6255	2	(S) ^^^ eHoun	-	be in bounds	348b
6257	931	0	3		HEADER	With following preposition:	348b
6258	931	6257	4	(S,B) ^^^ e-	-	bind to	348b
6259	931	6257	5	(B) ^^^ n-	-	as to | with	348b
6260	931	6257	6	(S,B) ^^^ ntn-	-	to	348b
6261	931	6257	7	(S,A,B) ^^^ Hn-,^^^ Ken-	-	as to | in, with	348b
6262	931	6257	8	^^^ HipaHou n-,^^^ HifaHou n-	-	behind	349a
1889	931	0	9	(S) ^^	noun male	bond, fetter	349a
1890	931	0	10	(B) ma ns.	-	place of binding, prison /$gk: δεσμωτηριον$/	349a
1891	931	0	11	(B) Jins.	noun male	binding	349a
1892	931	0	12	(S,B) snauH (S) * $$ snoouH (A) snwH,snooH (L,B) snaH (F) sneuH,sneuaH	noun male	bond, fetter /$gk: δεσμος, αλυσις$/	349a
1893	931	0	13	(B) snaH	-		349a
							
4066	932	0	1	nteiG.	-	of this sort, size, such /$gk: τοιουτος, τοσουτος, τηλικουτος, τηλικος$/	833a
4067	932	0	2	aS nG.	-	of what size, sort /$gk: ηλικος, ποταπος, ποιος, οσος$/	833a
4068	932	0	3	r ntG.,o ntG.	-	be like	833a
							
822	933	0	1	(S,A,L,B,F) ma mm.	-	place of pasture /$gk: βοσκημα$/	173a
823	933	0	2	(S,B) reFm.	-	one who pastures /$gk: νομας$/	173b
824	933	823	3	(S) mnt..reFm.	-	part, function of shepherd	173b
825	933	0	4	(S,A,F) mane (B) mani (S,B) man- (S) *manhu (B) *manhou,meneu	noun male	(/*p c of vb*/), herdsman, pastor |$ (shepherd, cowherd) /$gk: ποιμην προβατων$/ |$ goatherd /$gk: αιπολος$/ |$ swineherd |$ camelherd /$gk: καμηλιτης$/ |$ whore-monger /$gk: πορνοβοσκος$/	173b
826	933	0	5	(B) amoni (S) mene-,mane-,manou-,manoout+	verb	{intr:} be made fast, (so) come to land, into part (/*of ship*/) /$gk: προσορμιζεσθαι$/ | {tr:} bring to land, into port /$gk: καταγειν, επικελλειν$/	173b
827	933	826	6	(S,B) m. eHoun,m. eKoun	verb	{intr:} come in to shore, lie in port | {tr:} bring into shore, port	174a
828	933	826	7	(S,B) ma mm.	-	harbour /$gk: ορμος, ορμημα, λιμην, αιγιαλος$/	174a
							
4081	935	0	1	sa nG.	-	sack-seller	836a
4082	935	0	2	saHtG.,saHG.	-	sack-weaver	836a
							
8674	936	0	1		HEADER	With preposition:	839a
8675	936	8674	2	^^^ eJn-	-		839a
8676	936	8674	3	^^^ n- *^instr^*	-		839a
8677	936	8674	4	^^^ Hn-	-		839a
8678	936	8674	5	^^^ ebol Hn-	-		839a
8679	936	8674	6	^^^ ebol HiJn-	-		839a
4090	936	0	7	^^	noun male	sprinkling, outpowing /$gk: ραντισμος, καταχυσις$/	839a
							
1949	938	0	1	(B) mets.	-	fame	359b
1950	938	0	2	(S,A,B,F) r s.,o ns.	-	become, be famous	359b
1951	938	0	3	(S,A,B,F) T s.,T ps.	-	be, make famed /$gk: διαφημιζειν$/ | (with art S,A,B) | (with prep of person, thing) famed | (with [Je-])	359b
6331	938	1951	4		HEADER	with prep of person, thing (famed)	359b
6332	938	6331	5	(S) ^^^ e-	-		359b
6333	938	6331	6	(B) ^^^ eqbe-	-		359b
6334	938	6331	7	(S,B) ^^^ n- *^dat or gen^*	-		359b
6335	938	6331	8	(B) ^^^ Ka-	-		359b
6336	938	6331	9	(S) ^^^ Hn-	-		359b
1952	938	0	10	(S) rmns.	-	famous person /$gk: ονομαστος$/	360a
							
1421	939	0	1	(S,B) r tep.,r tef.	-	pass winter /$gk: παραχειμαζειν$/	268a
							
2975	940	0	1	(S) H$^e^$ nS. (B) Hh nS.	noun male	spring /$gk: εαρ$/	564b
2976	940	0	2	(S,A,F) Swm	noun male	tribute, tax /$gk: φορος$/	564b
2977	940	2976	3	T S.	-	pay tribute	564b
2978	940	2976	4	Ji S.	-	take tribute	564b
							
5573	941	0	1		HEADER	tr :	133a
5574	941	5573	2	k. ebol	-		133a
632	941	0	3	(B) kaHs	noun female	custom /$gk: εθος$/	133a
5575	941	632	4	er k.	-	become custom	133a
633	941	0	5	(S,A,B,F) kaHkH (S) keHkeH- (Sf) keHkwH= (S) keHkwH+ (A) kaHkaHt+ (B) xeHxoHt+	verb	{tr:} |$ hew out, smooth /$gk: λαξευειν, λατομειν$/ |$ make smooth, cause to heal up, (of wound) | (also intr)	133a
634	941	633	6	(S) reFkHkH-	-	hewer of stone	133a
635	941	0	7	(S) kaHk,keHk- (B) kaHke-,keHke-	verb	{tr:} (meaning same) /$gk: λαξευειν, λατομειν$/ | {intr:} be healed /$gk: υγιαζειν$/	133a
636	941	635	8	(S) reFkeHk-	-	/$gk: λιθουργος$/	133a
							
640	943	0	1	(S) mntla	noun female	slander /$gk: συκοφαντια$/	134b
641	943	0	2	(S,A,B) Hi la (A) Hou la	verb	{intr:} slander	134b
5576	943	641	3	^^^ e-	-	/$gk: συκοφαντειν$/	134b
642	943	0	4	(S) Hi la	noun male	(meaning same)	135a
643	943	0	5	(B) Hi alla	-	(var of [Hi la])	135a
644	943	0	6	(S) reFHi la	-	slanderer /$gk: συκοφαντης$/	135a
645	943	0	7	(S) mntreFHi la	noun female	slander, calumny	135a
646	943	0	8	(S) labla	adjective	eager for slander	135a
							
655	946	0	1	(S,B) ^^	noun male	glow | fervour	137b
656	946	0	2	(B) lebS,lepS	noun male	heating material, fuel, (also) twings, brushwood	137b
							
4117	947	0	1	(S) ^^	verb	{tr:} |$ set crown upon, adorn |$ make stockade, bulwark of reeds	138a
							
657	949	0	1	(F) Gislak	-	half a [l.] /$gk: ημικοτυλη$/	138a
658	949	0	2	(S) Splak (B) Splok	-	(measure) containing a [l.]	138a
							
659	950	0	1	(B) metlhk	noun	softness, freshness	138b
660	950	0	2	(S) er l.	noun male	making soft, softening	138b
661	950	0	3	(S) loklk (Sf) laGleG (S) leklwk= (S,B) leklwk+	verb	{intr:} become soft | {tr:} |$ (S), soften |$ (as nn m S,B), softness	138b
662	950	0	4	(S) laklak	noun	(kind of sweet paste or jelly)	139a
							
663	951	0	1	r l. l.	-	break, tear in pieces	139a
							
664	954	0	1	(S) l. nsa-	-	bite, snap at	139b
665	954	0	2	(S) reFl.	-	biter	139b
666	954	0	3	(S) Ss nl.	-	piercing blow, stab	139b
667	954	0	4	(S,B) ^^	noun	bite	140a
668	954	0	5	(B) Se nl.	-	piercing wood, (splinter)	140a
							
881	955	0	1	(S) reFtamie m.	-	girdle-maker	184b
							
2398	956	0	1	mous nt.	-	shoe thong	443b
2399	956	0	2	Gop nt.	-	sole of shoe	443b
2400	956	0	3	(B) atq.	-	shoeless /$gk: ανυποδετος$/	443b
							
669	962	0	1	(B) JaJ l.	adjective	hard-cornered, (of stone) /$gk: ακροτομος$/	140b
670	962	0	2	(B) JwJ nl.	noun	chief corner /*stone*/ /$gk: κεφαλη γωνιας$/	140b
							
673	967	0	1	(S,A) wS l. (S,B) eS l., S l.	-	shout aloud /$gk: αλαλαζειν, θρηνειν$/	141b
674	967	0	2	(S,B) eS l. ebol	-	(meaning same)	141b
675	967	0	3	(S) eS l. nsa-	-	cry against	141b
676	967	0	4	(S) neJ l. ebol	-	utter shout	141b
677	967	0	5	(S) twk l. ebol (A) Tk l. abal	-	(meaning same)	141b
678	967	0	6	(S) T l.	-	give shout	142a
							
679	972	0	1	(S,B) atl.	adjective	unfading	142b
680	972	0	2	(S) lwwme,lwwm (B) lwm,lom	noun male	filth, witheredness /$gk: ρυπος$/	142b
							
8863	973	0	1	(S) ta-,nta-	-	(1st singular, v. Bentley Layton, A Coptic Grammar, §357)	0a
							
8736	975	0	1	ebol ^^,sabol ^^	-	from, from out	216a
							
1103	976	0	1	(S) na=,nh= *^*+ obj suff^*	-		216b
							
3244	980	0	1	(S,B) ebol Ha-,ebol Ka-	-	(/*mostly doubtful if [ebol] belong to vb or prep*/), away, from /$gk: εκ$/	633b
3245	980	0	2	(S,B) eHoun Ha-,eKoun Ka-	-	in beneath /$gk: υπο$/	634a
3246	980	0	3	(S) eHrai Ha-	-	under, up to	634a
3247	980	0	4	(S) HariHaro= (A) QariQara= (L) HariHara= (B) KariKaro=	pronoun	(refl pron), of myself, himself &c, alone, apart /$gk: καθ εαυτου, εις εαυτου$/	634a
3248	980	0	5	(B) Ha-	-	(scribal error ? for [Ka-]) /$gk: περι, υπερ$/	634b
							
7863	981	0	1		HEADER	With following preposition:	688a
7864	981	7863	2	^^^ e-	-		688a
7865	981	7863	3	^^^ etbe-	-		688a
7866	981	7863	4	^^^ etn-	-		688a
7867	981	7863	5	^^^ n- *^dat^*	-		688a
7868	981	7863	6	^^^ ntn-	-		688a
7869	981	7863	7	^^^ Sa-	-		688a
3494	981	0	8	(S,B) ^^	noun male	command /$gk: ενταλμα, διαταγμα$/	688a
3495	981	0	9	(S) reFHwnt	-	commander, master	688a
3496	981	0	10	(S) GinH.	-	command	688a
							
5000	982	0	1		HEADER	With following preposition:	236b
5001	982	5000	2	(S) ^^^ e- *^obj^*	-	shake, disturb	236b
5002	982	5000	3	(S,B) ^^^ ebol n-	-		236b
5003	982	5000	4	(S) ^^^ ebol HiJen-	-	scare from off /$gk: εκφοβειν, εκτινασσειν$/	236b
5004	982	5000	5	(B) ^^^ ebol Ha-	-	(sim)	236b
5005	982	5000	6	(S,B) ^^^ Ha-,^^^ Ka-	-	be scared away from	236b
5006	982	5000	7	(S) ^^^ Hi-	-		236b
5007	982	5000	8	(S) ^^^ nsabol n-,^^^ sabol n-	-	scare, drive away from	236b
5008	982	5000	9	(B) ^^^ Ken-	-	awake from /$gk: διυπνιζειν$/	236b
5009	982	5000	10	(B) ^^^ ebol Ken-	-		236b
5010	982	5000	11	(B) ^^^ KaJen-	-	be scared by, at	236b
5011	982	0	12		HEADER	With following adverb:	236b
5012	982	5011	13	(S,B) ^^^ ebol	-	{intr:} (B), be scared away | {tr:} (S,B), scare away	236b
5013	982	5011	14	(B) ^^^ epaHou	-	{intr:} be scared back	236b
1234	982	0	15	(B) ^^	noun male	fright /$gk: πτοησις$/	236b
5014	982	0	16	(B,F) naSphri	noun male	(for [naSp phri] nn m), scare-quail, (scare-crow) /$gk: προβασκανιον$/	236b
							
7615	985	0	1	(B) laFwi	-	hairy	623b
7616	985	0	2	(S) ratFw	-	(sim)	623b
3228	985	0	3	(F) sk Fwou	-	draw, comb out, hair, (so) make straight, smooth /$gk: κοσμειν$/	623b
3229	985	0	4	(S) ousH Fw	-	let hair grow /$gk: κομαν$/	623b
3230	985	0	5	(L) St bo (B) Sat boi	-	tear /*?*/ hair	623b
							
7987	986	0	1		HEADER	With following preposition or adverb:	709a
7988	986	7987	2	^^^ eJn-	-		709a
7989	986	7987	3	^^^ Hi-	-	upon	709a
7990	986	7987	4	^^^ HiJn-	-	(sim)	709a
7991	986	7987	5	^^^ eHrai	-	fill full	709a
3583	986	0	6	(S,L) ^^	noun male	order, harmony	709a
3584	986	0	7	(S) HroJ (F) HlaJ	verb	pile up, support	709a
							
681	988	0	1	(S) ^^	noun male/female	(f /*once*/), foulness, putrescence	143a
							
5580	994	0	1	^^^ n-	-		144a
682	994	0	2	lapT	-	(used as [laps], sometimes both in one text)	144a
5581	994	682	3	^^^ n-	-		144a
							
683	995	0	1	lece	-	(as disease of eyelids)	144a
							
690	999	0	1	(S) mntatl.	noun female	(quality of) not being crushed	145a
							
691	1004	0	1	(S) Hi l. e-	-	put patch upon	145b
							
4118	1007	0	1	(B) oi nl.	-	be fringed	148b
							
697	1008	0	1	(S) Gis l.	noun female	half-sail, foresail	148a
							
694	1012	0	1	(S) ^^	noun	corruption	148b
695	1012	0	2	(S,B) ^^ ebol	verb	{intr:} (meaning as [l.]) /$gk: σηπειν$/ | {tr:} destroy	148b
